vhel	wav	cont	flux
-368.1699897647119	6722.549999999999	4568.3603515625	4595.95934122491
-330.31074813634035	6723.4	4568.3603515625	4607.467318579516
-292.4515065080094	6724.249999999999	4568.3603515625	4628.6505404014415
-254.59226487963787	6725.099999999999	4568.3603515625	4609.309830159547
-216.73302325126636	6725.95	4568.3603515625	4609.422027792074
-178.87378162289482	6726.8	4568.3603515625	4646.468862583633
-141.01453999460435	6727.649999999999	4568.3603515625	4834.102933607823
-103.15529836623283	6728.499999999999	4568.3603515625	6263.266598044262
-65.2960567378613	6729.349999999999	4568.3603515625	17595.092125579
-27.43681510948979	6730.2	4568.3603515625	49724.24086464231
10.422426518841217	6731.049999999999	4568.3603515625	74594.84920226454
48.28166814721273	6731.9	4568.3603515625	66496.77406073082
86.14090977554375	6732.749999999999	4568.3603515625	32900.46114256305
124.00015140391527	6733.599999999999	4568.3603515625	9733.37210499228
161.8593930322463	6734.449999999999	4568.3603515625	5174.356150283067
199.7186346606178	6735.299999999999	4568.3603515625	4694.853319608852
237.57787628898927	6736.15	4568.3603515625	4573.059701492537
275.4371179173608	6737.0	4568.3603515625	4533.019557385486
313.29635954565134	6737.8499999999985	4568.3603515625	4510.7148739063305
351.1556011740229	6738.699999999999	4568.3603515625	4504.834791559444
389.0148428023943	6739.549999999999	4568.3603515625	4511.169840452908
