vhel	wav	cont	flux
-337.46312690606663	7223.199999999997	4630.478515625	4634.993096123208
-302.2243482979374	7224.049999999997	4630.478515625	4625.036643653744
-266.98556968980824	7224.899999999998	4630.478515625	4627.349442379182
-231.74679108167905	7225.749999999998	4630.478515625	4634.533191715348
-196.50801247358754	7226.599999999998	4630.478515625	4630.587360594795
-161.26923386545832	7227.449999999998	4630.478515625	4643.899628252788
-126.03045525732912	7228.299999999998	4630.478515625	4696.509824747743
-90.79167664923762	7229.149999999998	4630.478515625	4780.09346787042
-55.55289804114612	7229.999999999997	4630.478515625	5089.603823685608
-20.314119433016916	7230.849999999998	4630.478515625	5672.985130111524
14.924659175112291	7231.699999999998	4630.478515625	5873.768985661179
50.1634377832415	7232.549999999998	4630.478515625	5449.816250663835
85.402216391333	7233.399999999998	4630.478515625	4814.656399362719
120.64099499942449	7234.249999999997	4630.478515625	4667.804036112586
155.8797736075537	7235.099999999998	4630.478515625	5283.677642060542
191.1185522156829	7235.949999999998	4630.478515625	6619.855018587361
226.35733082377442	7236.799999999997	4630.478515625	7380.688263409453
261.59610943190364	7237.649999999998	4630.478515625	6842.938396176314
296.8348880400328	7238.499999999998	4630.478515625	5605.98566117897
332.0736666481243	7239.349999999998	4630.478515625	4929.078597981944
