wav	cont	flux	vhel
6453.099999999999	5463.216796875	5472.845990440786	-410.58244853335435
6453.95	5463.216796875	5471.246415294742	-371.1479760753333
6454.799999999999	5463.216796875	5471.231014338821	-331.7135036173545
6455.65	5463.216796875	5473.128518321827	-292.2790311593334
6456.5	5463.216796875	5423.757833244822	-252.84455870131234
6457.349999999999	5463.216796875	5397.829527349973	-213.41008624333352
6458.199999999999	5463.216796875	5453.5687732342	-173.97561378535468
6459.049999999999	5463.216796875	5477.488050982475	-134.54114132733363
6459.9	5463.216796875	5426.754115772703	-95.1066688693126
6460.75	5463.216796875	5536.435475305364	-55.67219641129155
6461.6	5463.216796875	5659.326606479023	-16.237723953270514
6462.449999999999	5463.216796875	5653.5884227296865	23.196748504666132
6463.299999999999	5463.216796875	5563.497610196495	62.63122096268717
6464.15	5463.216796875	5471.467870419543	102.06569342070821
6465.0	5463.216796875	5473.061603823686	141.50016587872926
6465.849999999999	5463.216796875	5456.156664896442	180.9346383367081
6466.7	5463.216796875	5430.864577801381	220.36911079472912
6467.549999999999	5463.216796875	5435.069038767923	259.803583252708
6468.399999999999	5463.216796875	5443.203398831652	299.23805571068687
6469.249999999999	5463.216796875	5429.032395114179	338.67252816870786
6470.099999999999	5463.216796875	5468.27190653213	378.1070006267289
