flux	vhel	wav	cont
3006.3109399893788	-264.47955209006193	9196.049999999997	3044.833740234375
3040.1787041954326	-236.79388469146878	9196.899999999998	3044.833740234375
3062.447158789166	-209.10821729287562	9197.749999999998	3044.833740234375
3070.3996282527883	-181.42254989428247	9198.599999999999	3044.833740234375
3067.332182687201	-153.7368824957486	9199.449999999997	3044.833740234375
3062.946096654275	-126.05121509715545	9200.299999999997	3044.833740234375
3077.748274030802	-98.3655476985623	9201.149999999998	3044.833740234375
3087.606479022836	-70.67988029996916	9201.999999999998	3044.833740234375
3102.7254381306425	-42.99421290137601	9202.849999999999	3044.833740234375
3198.2753584705256	-15.308545502782868	9203.699999999999	3044.833740234375
3282.325278810409	12.377121895751028	9204.549999999997	3044.833740234375
3258.940520446097	40.06278929434417	9205.399999999998	3044.833740234375
3151.9049389272436	67.74845669293731	9206.249999999998	3044.833740234375
3078.533191715348	95.43412409153046	9207.099999999999	3044.833740234375
3097.901221455125	123.11979149012359	9207.949999999999	3044.833740234375
3328.1654275092937	150.80545888871674	9208.8	3044.833740234375
3945.4503451938394	178.49112628725064	9209.649999999998	3044.833740234375
4504.19755708975	206.1767936858438	9210.499999999998	3044.833740234375
4446.836962294211	233.86246108443692	9211.349999999999	3044.833740234375
3930.6585236325013	261.54812848303004	9212.199999999999	3044.833740234375
