wav	cont	flux	vhel
5150.049999999998	4891.18017578125	4945.450813871196	-509.06738803728194
5150.899999999999	4891.18017578125	4922.63906581741	-459.6715798373077
5151.749999999999	4891.18017578125	4933.579263977354	-410.2757716373335
5152.599999999999	4891.18017578125	4916.644727530078	-360.87996343735927
5153.45	4891.18017578125	4909.932767162067	-311.48415523738504
5154.299999999999	4891.18017578125	4926.790516631281	-262.0883470374636
5155.149999999999	4891.18017578125	4922.734961075726	-212.69253883754232
5155.999999999999	4891.18017578125	4936.989030431706	-163.29673063756806
5156.849999999999	4891.18017578125	5029.602618542109	-113.90092243759385
5157.699999999999	4891.18017578125	5234.8719037508845	-64.50511423767247
5158.549999999999	4891.18017578125	5485.316702052371	-15.109306037698245
5159.4	4891.18017578125	5542.530431705591	34.28650216227598
5160.249999999999	4891.18017578125	5319.958952583156	83.68231036219736
5161.0999999999985	4891.18017578125	5044.056617126681	133.07811856211873
5161.949999999999	4891.18017578125	4950.033262561925	182.47392676209296
5162.799999999999	4891.18017578125	4917.322009907997	231.86973496206716
5163.65	4891.18017578125	4916.207006369426	281.2655431620414
5164.499999999999	4891.18017578125	4918.472753007785	330.6613513619628
5165.3499999999985	4891.18017578125	4864.368365180467	380.05715956188413
5166.199999999999	4891.18017578125	4817.420736022646	429.4529677618583
5167.049999999999	4891.18017578125	4815.740268931352	478.84877596183253
