flux	vhel	wav	cont
9624.2156133829	-520.606842044455	5047.2	8432.9423828125
9781.810939989378	-470.20640745020495	5048.049999999999	8432.9423828125
9390.580987785448	-419.8059728559549	5048.899999999999	8432.9423828125
8789.387148167818	-369.4055382616509	5049.749999999999	8432.9423828125
8483.430164630909	-319.00510366734693	5050.599999999999	8432.9423828125
8427.19755708975	-268.6046690730969	5051.449999999999	8432.9423828125
8452.583643122676	-218.2042344787929	5052.299999999999	8432.9423828125
8519.909187466808	-167.80379988448888	5053.15	8432.9423828125
8740.677110993096	-117.40336529029278	5053.999999999998	8432.9423828125
9411.80244291025	-67.00293069598878	5054.8499999999985	8432.9423828125
10148.587360594796	-16.6024961016848	5055.699999999999	8432.9423828125
10227.891662241105	33.79793849261919	5056.549999999999	8432.9423828125
9641.218268720128	84.19837308692318	5057.4	8432.9423828125
8863.771640998406	134.59880768117324	5058.249999999999	8432.9423828125
8521.781200212426	184.9992422754233	5059.0999999999985	8432.9423828125
8485.87307488051	235.39967686972727	5059.949999999999	8432.9423828125
8466.693574083909	285.80011146403126	5060.799999999999	8432.9423828125
8451.013807753585	336.2005460582813	5061.649999999999	8432.9423828125
8458.280934678703	386.6009806525853	5062.499999999999	8432.9423828125
8434.058417419012	437.00141524688934	5063.349999999999	8432.9423828125
8388.41317047265	487.4018498411933	5064.2	8432.9423828125
