vhel	wav	cont	flux
-357.7822232116168	6804.15	4993.59326171875	5047.97238449283
-320.3757177097717	6805.0	4993.59326171875	5064.191184280404
-282.9692122079667	6805.849999999999	4993.59326171875	5056.746149761019
-245.56270670612162	6806.7	4993.59326171875	5018.977695167287
-208.15620120431657	6807.549999999999	4993.59326171875	4999.886351566649
-170.7496957024715	6808.4	4993.59326171875	5009.902283590016
-133.3431902006665	6809.249999999999	4993.59326171875	5014.683483802443
-95.93668469882144	6810.099999999999	4993.59326171875	5016.293149229952
-58.53017919697637	6810.95	4993.59326171875	5021.8624535315985
-21.123673695131313	6811.8	4993.59326171875	5008.987785448752
16.2828318066337	6812.649999999999	4993.59326171875	5005.493892724376
53.689337308478756	6813.499999999999	4993.59326171875	5038.2814657461495
91.09584281032382	6814.349999999999	4993.59326171875	5039.720658523633
128.5023483121689	6815.2	4993.59326171875	5005.144981412639
165.90885381397393	6816.049999999999	4993.59326171875	4986.7987254381305
203.315359315819	6816.9	4993.59326171875	4994.472118959108
240.72186481762398	6817.749999999999	4993.59326171875	4999.186935740839
278.12837031946907	6818.599999999999	4993.59326171875	4995.756771109931
315.5348758212741	6819.449999999999	4993.59326171875	4993.315985130112
352.9413813231192	6820.299999999999	4993.59326171875	4986.074880509825
