wav	cont	flux	vhel
4896.749999999999	5552.330078125	5604.470276008493	-524.9214013062614
4897.599999999999	5552.330078125	5604.508138711961	-472.9731895108872
4898.449999999999	5552.330078125	5574.3938428874735	-421.0249777155686
4899.299999999999	5552.330078125	5570.481245576787	-369.0767659201944
4900.149999999999	5552.330078125	5588.940198159943	-317.12855412487585
4900.999999999999	5552.330078125	5578.569355980184	-265.1803423295016
4901.8499999999985	5552.330078125	5597.1673743807505	-213.232130534183
4902.699999999999	5552.330078125	5612.96567586695	-161.2839187388088
4903.549999999999	5552.330078125	5588.583510261854	-109.33570694343462
4904.4	5552.330078125	5626.241684359518	-57.387495148060424
4905.25	5552.330078125	5694.678697806086	-5.439283352686235
4906.0999999999985	5552.330078125	5695.118542108988	46.50892844257679
4906.949999999999	5552.330078125	5671.518400566171	98.45714023795098
4907.799999999999	5552.330078125	5614.559801840057	150.40535203332516
4908.65	5552.330078125	5521.714791224345	202.35356382869938
4909.499999999999	5552.330078125	5490.422859164897	254.30177562401798
4910.349999999999	5552.330078125	5496.432059447983	306.2499874193922
4911.199999999999	5552.330078125	5490.028662420382	358.1981992147108
4912.049999999999	5552.330078125	5510.25796178344	410.146411010085
4912.899999999999	5552.330078125	5542.589171974522	462.0946228054036
4913.749999999999	5552.330078125	5526.715145081387	514.0428346007778
