vhel	wav	cont	flux
-301.60863665835114	8718.349999999999	1901.6865234375	1897.195152158528
-272.40962285884217	8719.199999999999	1901.6865234375	1950.7238145789102
-243.2106090593332	8720.05	1901.6865234375	1951.8862349610756
-214.01159525988663	8720.899999999998	1901.6865234375	1891.7770700636943
-184.81258146037763	8721.749999999998	1901.6865234375	1812.5523708421797
-155.61356766086863	8722.599999999999	1901.6865234375	1796.1709129511678
-126.41455386135962	8723.449999999999	1901.6865234375	1810.283439490446
-97.21554006191309	8724.299999999997	1901.6865234375	1812.4348903043172
-68.01652626240407	8725.149999999998	1901.6865234375	1826.2599079971692
-38.81751246289506	8725.999999999998	1901.6865234375	1923.3473106864826
-9.618498663386053	8726.849999999999	1901.6865234375	2138.663481953291
19.58051513612296	8727.699999999999	1901.6865234375	2311.2473460721867
48.77952893563197	8728.55	1901.6865234375	2327.1974522292994
77.97854273507849	8729.399999999998	1901.6865234375	2166.9861995753718
107.17755653458751	8730.249999999998	1901.6865234375	1997.6355272469923
136.3765703340965	8731.099999999999	1901.6865234375	1918.6362349610756
165.57558413360553	8731.949999999999	1901.6865234375	1941.0182236376504
194.77459793311453	8732.8	1901.6865234375	2106.8228945506016
223.97361173262354	8733.65	1901.6865234375	2274.355449398443
253.17262553213254	8734.5	1901.6865234375	2255.3455414012737
282.37163933157905	8735.349999999999	1901.6865234375	2092.2248761500355
