wav	cont	flux	vhel
5583.549999999998	5796.62109375	5858.1765350877195	-472.81733496897704
5584.399999999999	5796.62109375	5846.089912280701	-427.25103851503906
5585.249999999999	5796.62109375	5803.308114035088	-381.68474206110113
5586.0999999999985	5796.62109375	5796.564692982456	-336.11844560721187
5586.949999999998	5796.62109375	5795.617324561404	-290.55214915332266
5587.799999999998	5796.62109375	5793.027960526316	-244.9858526993847
5588.649999999999	5796.62109375	5793.606359649123	-199.41955624544673
5589.499999999998	5796.62109375	5800.137609649123	-153.85325979155752
5590.3499999999985	5796.62109375	5778.544956140351	-108.28696333761955
5591.199999999999	5796.62109375	5770.918311403509	-62.720666883681595
5592.049999999999	5796.62109375	5764.865679824561	-17.154370429743633
5592.899999999998	5796.62109375	5758.1776315789475	28.41192602409682
5593.749999999998	5796.62109375	5761.377741228071	73.97822247803478
5594.5999999999985	5796.62109375	5781.428179824561	119.54451893197275
5595.449999999999	5796.62109375	5800.516995614035	165.1108153859107
5596.299999999999	5796.62109375	5812.334978070176	210.6771118398487
5597.149999999999	5796.62109375	5807.330043859649	256.2434082937379
5597.999999999998	5796.62109375	5772.596491228071	301.8097047476271
5598.8499999999985	5796.62109375	5769.024122807017	347.3760012015651
5599.699999999998	5796.62109375	5779.5098684210525	392.94229765545424
5600.549999999998	5796.62109375	5771.7817982456145	438.5085941093922
