vhel	wav	cont	flux
-269.4928367807216	9235.999999999998	1918.399658203125	2093.63110403397
-241.92738416174748	9236.849999999999	1918.399658203125	2078.9939844302903
-214.36193154283228	9237.699999999997	1918.399658203125	2036.9982307147911
-186.7964789238581	9238.549999999997	1918.399658203125	1975.1484430290163
-159.23102630488393	9239.399999999998	1918.399658203125	1934.5521939136588
-131.66557368590978	9240.249999999998	1918.399658203125	1933.8731422505307
-104.10012106693561	9241.099999999999	1918.399658203125	1925.1250884642604
-76.53466844802044	9241.949999999997	1918.399658203125	1904.992922859165
-48.96921582904628	9242.799999999997	1918.399658203125	1912.9922151450814
-21.40376321007211	9243.649999999998	1918.399658203125	1952.4005661712667
6.161689408902057	9244.499999999998	1918.399658203125	1996.108457183298
33.72714202787622	9245.349999999999	1918.399658203125	2015.5138004246285
61.29259464685038	9246.199999999999	1918.399658203125	1994.0053078556264
88.85804726576556	9247.049999999997	1918.399658203125	1941.4462137296532
116.42349988473973	9247.899999999998	1918.399658203125	1915.865534324133
143.98895250371388	9248.749999999998	1918.399658203125	1918.8961429582448
171.55440512268805	9249.599999999999	1918.399658203125	1906.2576079263977
199.11985774166223	9250.449999999999	1918.399658203125	1903.5958952583157
226.68531036063638	9251.3	1918.399658203125	1924.9800070771407
254.25076297955155	9252.149999999998	1918.399658203125	1932.4969922151452
281.81621559852573	9252.999999999998	1918.399658203125	1920.1679051663127
