wav	cont	flux	vhel
5026.799999999999	5621.1005859375	5377.899504600142	-517.367020889755
5027.649999999999	5621.1005859375	5354.431705590941	-466.761501009895
5028.499999999999	5621.1005859375	5335.198513800425	-416.15598112998083
5029.349999999999	5621.1005859375	5369.632696390659	-365.55046125006663
5030.199999999999	5621.1005859375	5399.686836518047	-314.9449413702066
5031.049999999999	5621.1005859375	5465.799363057325	-264.3394214902924
5031.9	5621.1005859375	5560.908704883227	-213.73390161037824
5032.749999999998	5621.1005859375	5546.348549186128	-163.12838173057236
5033.5999999999985	5621.1005859375	5442.2696390658175	-112.5228618506582
5034.449999999999	5621.1005859375	5393.519815994338	-61.917341970744005
5035.299999999999	5621.1005859375	5381.389596602972	-11.311822090829828
5036.15	5621.1005859375	5362.2130219391365	39.293697789084355
5036.999999999999	5621.1005859375	5362.017338995046	89.89921766894439
5037.8499999999985	5621.1005859375	5323.909766454352	140.50473754880443
5038.699999999999	5621.1005859375	5347.076433121019	191.1102574287186
5039.549999999999	5621.1005859375	5613.479122434536	241.71577730863277
5040.399999999999	5621.1005859375	6026.493276716206	292.3212971884928
5041.249999999999	5621.1005859375	6231.346072186837	342.926817068407
5042.099999999999	5621.1005859375	6066.203821656051	393.5323369483212
5042.95	5621.1005859375	5642.86093418259	444.1378568282354
5043.799999999998	5621.1005859375	5392.559094125973	494.74337670804124
