vhel	wav	cont	flux
-269.1642921999724	9213.899999999998	nan	2352.044762915782
-241.53269215528564	9214.749999999998	nan	2221.7983014861998
-213.90109211059894	9215.599999999999	nan	2070.070417551309
-186.26949206597135	9216.449999999997	nan	1998.4819532908705
-158.6378920212846	9217.299999999997	nan	2012.8980891719746
-131.00629197659788	9218.149999999998	nan	2122.9923920736023
-103.37469193191116	9218.999999999998	nan	2195.3407643312103
-75.74309188722444	9219.849999999999	nan	2150.2922859164896
-48.11149184259684	9220.699999999997	nan	2059.3303255484784
-20.47989179791011	9221.549999999997	nan	2026.2896319886765
7.151708246776615	9222.399999999998	nan	2041.325194621373
34.78330829146334	9223.249999999998	nan	2097.110049539986
62.41490833615008	9224.099999999999	nan	2171.722753007785
90.0465083808368	9224.949999999999	nan	2272.3991507430997
117.67810842546439	9225.799999999997	nan	2623.0661712668084
145.30970847015112	9226.649999999998	nan	3962.032908704883
172.94130851483786	9227.499999999998	nan	9218.924982307148
200.5729085595246	9228.349999999999	nan	22230.948336871905
228.20450860421133	9229.199999999999	nan	34193.50318471337
255.83610864889803	9230.05	nan	32512.121726822363
283.46770869352565	9230.899999999998	nan	18657.18754423213
