vhel	wav	cont	flux
-286.4398769028891	9086.399999999998	nan	1971.997169143666
-258.42216742446624	9087.249999999998	nan	1965.2944090587403
-230.40445794604338	9088.099999999999	nan	1977.384465675867
-202.38674846768046	9088.949999999997	nan	1989.5822717622082
-174.3690389892576	9089.799999999997	nan	1996.8264331210191
-146.35132951083472	9090.649999999998	nan	2009.4527600849258
-118.33362003241189	9091.499999999998	nan	2029.1190728945505
-90.315910553989	9092.349999999999	nan	2025.0178697806086
-62.298201075626096	9093.199999999997	nan	2003.6013800424628
-34.28049159720322	9094.049999999997	nan	2055.2802547770702
-6.262782118780353	9094.899999999998	nan	2242.9805378627034
21.75492735964251	9095.749999999998	nan	2362.3519108280257
49.77263683806538	9096.599999999999	nan	2281.3218329794763
77.79034631648825	9097.449999999999	nan	2067.601380042463
105.80805579485117	9098.299999999997	nan	1898.6480891719746
133.82576527327402	9099.149999999998	nan	1844.6801132342534
161.8434747516969	9099.999999999998	nan	1903.7416843595188
189.86118423011976	9100.849999999999	nan	2022.1410120311393
217.87889370854265	9101.699999999999	nan	2109.8780962491155
245.89660318696548	9102.55	nan	2109.693382873319
273.9143126653284	9103.399999999998	nan	2026.1259731068649
