vhel	wav	cont	flux
-279.5458431395388	8710.699999999999	nan	1892.6109341825902
-250.3190329711895	8711.55	nan	2068.7402689313517
-221.0922228028402	8712.4	nan	2191.1119957537153
-191.8654126344909	8713.25	nan	2099.3202406227883
-162.6386024662041	8714.099999999999	nan	1894.8225406935599
-133.4117922978548	8714.949999999999	nan	1806.8290870488322
-104.18498212950549	8715.8	nan	1805.3228945506016
-74.95817196115617	8716.65	nan	1793.442321302194
-45.73136179286939	8717.499999999998	nan	1822.7972399150742
-16.504551624520083	8718.349999999999	nan	1897.195152158528
12.72225854382923	8719.199999999999	nan	1950.7238145789102
41.949068712178544	8720.05	nan	1951.8862349610756
71.17587888046532	8720.899999999998	nan	1891.7770700636943
100.40268904881464	8721.749999999998	nan	1812.5523708421797
129.62949921716395	8722.599999999999	nan	1796.1709129511678
158.85630938551327	8723.449999999999	nan	1810.283439490446
188.08311955380003	8724.299999999997	nan	1812.4348903043172
217.30992972214935	8725.149999999998	nan	1826.2599079971692
246.53673989049867	8725.999999999998	nan	1923.3473106864826
275.763550058848	8726.849999999999	nan	2138.663481953291
