flux	vhel	wav	cont
3648.910120311394	-411.10582989153465	6248.249999999999	3652.37451171875
3655.977707006369	-370.37856236151765	6249.0999999999985	3652.37451171875
3662.9005661712667	-329.65129483145705	6249.949999999999	3652.37451171875
3657.8892427459305	-288.92402730139645	6250.799999999999	3652.37451171875
3649.2197452229298	-248.19675977133585	6251.65	3652.37451171875
3632.516985138004	-207.46949224131882	6252.499999999999	3652.37451171875
3617.8007784854917	-166.7422247113018	6253.3499999999985	3652.37451171875
3624.9589525831566	-126.0149571812412	6254.199999999999	3652.37451171875
3624.8690728945508	-85.2876896511806	6255.049999999999	3652.37451171875
3668.258669497523	-44.560422121163576	6255.899999999999	3652.37451171875
3722.7406227883935	-3.833154591102978	6256.749999999999	3652.37451171875
3722.444798301486	36.89411293891404	6257.5999999999985	3652.37451171875
3705.9805378627034	77.62138046897464	6258.449999999999	3652.37451171875
3683.241330502477	118.34864799899167	6259.299999999998	3652.37451171875
3667.2901627742394	159.07591552905225	6260.149999999999	3652.37451171875
3655.4058740268933	199.80318305911288	6260.999999999999	3652.37451171875
3650.1854210898796	240.53045058917348	6261.849999999999	3652.37451171875
3635.179051663128	281.2577181192341	6262.7	3652.37451171875
3650.9055201698516	321.9849856492075	6263.549999999998	3652.37451171875
3658.367303609342	362.71225317926815	6264.399999999999	3652.37451171875
3640.803609341826	403.43952070932875	6265.249999999999	3652.37451171875
