vhel	wav	cont	flux
-359.7437547249464	6658.799999999999	3590.322509765625	3526.9341825902334
-321.5209807854088	6659.65	3590.322509765625	3532.6755130927104
-283.29820684591215	6660.499999999999	3590.322509765625	3534.576433121019
-245.07543290637454	6661.349999999999	3590.322509765625	3527.684713375796
-206.85265896683703	6662.2	3590.322509765625	3508.2218683651804
-168.62988502729945	6663.05	3590.322509765625	3494.415074309979
-130.40711108784367	6663.899999999999	3590.322509765625	3482.7958244869073
-92.18433714830611	6664.749999999999	3590.322509765625	3488.2236376503893
-53.96156320876854	6665.599999999999	3590.322509765625	3506.224345364473
-15.738789269230972	6666.45	3590.322509765625	3624.6263269639066
22.48398467026569	6667.299999999999	3590.322509765625	3675.7409766454352
60.70675860980326	6668.15	3590.322509765625	3649.5484784147206
98.92953254929994	6668.999999999999	3590.322509765625	3575.3910120311393
137.1523064888375	6669.849999999999	3590.322509765625	3531.1730360934184
175.37508042833414	6670.699999999999	3590.322509765625	3534.3609341825904
213.59785436787172	6671.549999999999	3590.322509765625	3539.4285208775655
251.8206283074093	6672.4	3590.322509765625	3539.4430290162773
290.04340224694687	6673.25	3590.322509765625	3550.3156404812457
328.2661761864026	6674.0999999999985	3590.322509765625	3572.7908704883225
366.48895012594016	6674.949999999999	3590.322509765625	3693.0184005661713
