wav	cont	flux	vhel
4633.249999999999	10086.55078125	10050.182687201275	-552.8497375981335
4634.099999999999	10086.55078125	10115.873605947956	-497.95227533662154
4634.949999999999	10086.55078125	10031.246946362187	-443.0548130751683
4635.799999999999	10086.55078125	10089.266064790228	-388.1573508136563
4636.649999999999	10086.55078125	10146.189060010622	-333.25988855220305
4637.499999999999	10086.55078125	10118.59267126925	-278.362426290691
4638.349999999999	10086.55078125	10278.031864046734	-223.46496402917901
4639.199999999999	10086.55078125	10336.52575677111	-168.56750176772573
4640.049999999999	10086.55078125	10294.362187997876	-113.67003950621375
4640.9	10086.55078125	10504.344131704727	-58.77257724470175
4641.749999999999	10086.55078125	10615.135422198618	-3.8751149832484804
4642.599999999999	10086.55078125	10481.237387148169	51.022347278263524
4643.449999999999	10086.55078125	10339.9160913436	105.9198095397168
4644.299999999999	10086.55078125	10142.475836431227	160.81727180122877
4645.149999999999	10086.55078125	9936.16994158258	215.71473406268206
4645.999999999999	10086.55078125	9928.294211364844	270.6121963241941
4646.8499999999985	10086.55078125	9864.95698353691	325.50965858564734
4647.699999999999	10086.55078125	9967.027084439724	380.4071208471593
4648.549999999999	10086.55078125	10350.576739245884	435.3045831086713
4649.399999999999	10086.55078125	10469.317047265002	490.2020453701246
4650.249999999999	10086.55078125	10298.83590015932	545.0995076316366
