wav	cont	flux	vhel
5138.15	4932.79541015625	4932.511323425336	-492.79898703807186
5138.999999999999	4932.79541015625	4943.2661004954	-443.2860864491723
5139.8499999999985	4932.79541015625	4935.152866242038	-393.7731858602727
5140.699999999999	4932.79541015625	4939.214791224345	-344.2602852713202
5141.549999999999	4932.79541015625	4954.629865534324	-294.7473846823676
5142.4	4932.79541015625	4940.959306440198	-245.23448409341506
5143.249999999999	4932.79541015625	4946.049893842887	-195.72158350451548
5144.0999999999985	4932.79541015625	4972.534677990092	-146.20868291561592
5144.949999999999	4932.79541015625	4982.874026893135	-96.69578232666339
5145.799999999999	4932.79541015625	5065.302901627742	-47.18288173771084
5146.649999999999	4932.79541015625	5165.694975230007	2.330018851188731
5147.499999999999	4932.79541015625	5149.5	51.84291944014128
5148.349999999999	4932.79541015625	5059.516985138004	101.35582002909382
5149.2	4932.79541015625	4996.778485491861	150.86872061804638
5150.049999999998	4932.79541015625	4945.450813871196	200.38162120689296
5150.899999999999	4932.79541015625	4922.63906581741	249.89452179584552
5151.749999999999	4932.79541015625	4933.579263977354	299.40742238479805
5152.599999999999	4932.79541015625	4916.644727530078	348.92032297375056
5153.45	4932.79541015625	4909.932767162067	398.4332235627031
5154.299999999999	4932.79541015625	4926.790516631281	447.9461241516027
5155.149999999999	4932.79541015625	4922.734961075726	497.45902474050223
