vhel	wav	cont	flux
-289.862886674789	8472.699999999999	1797.6363525390625	1791.5510461760462
-259.8161240316605	8473.55	1797.6363525390625	1800.1354617604618
-229.76936138853188	8474.4	1797.6363525390625	1797.4283910533911
-199.72259874546762	8475.249999999998	1797.6363525390625	1801.4321789321789
-169.67583610233905	8476.099999999999	1797.6363525390625	1791.0555555555557
-139.62907345921047	8476.949999999999	1797.6363525390625	1765.174963924964
-109.58231081608191	8477.8	1797.6363525390625	1770.6484487734488
-79.53554817295334	8478.65	1797.6363525390625	1781.5220057720057
-49.488785529824774	8479.5	1797.6363525390625	1796.287518037518
-19.44202288676051	8480.349999999999	1797.6363525390625	1858.5676406926407
10.604739756368058	8481.199999999999	1797.6363525390625	1905.4577922077922
40.65150239949662	8482.05	1797.6363525390625	1866.8670634920634
70.69826504256089	8482.899999999998	1797.6363525390625	1800.186507936508
100.74502768568946	8483.749999999998	1797.6363525390625	1786.8881673881674
130.79179032881802	8484.599999999999	1797.6363525390625	1800.440836940837
160.8385529719466	8485.449999999999	1797.6363525390625	1879.0030663780665
190.88531561501085	8486.299999999997	1797.6363525390625	1981.842352092352
220.93207825813943	8487.149999999998	1797.6363525390625	1990.5795454545455
250.978840901268	8487.999999999998	1797.6363525390625	1921.5689033189033
281.0256035443966	8488.849999999999	1797.6363525390625	1889.274531024531
311.0723661875251	8489.699999999999	1797.6363525390625	1877.2380952380952
