wav	cont	flux	vhel
6482.0	11650.2431640625	11700.33299180328	-369.54386194144837
6482.85	11650.2431640625	11633.434426229509	-330.27982661015267
6483.699999999999	11650.2431640625	11620.125	-291.015791278941
6484.549999999999	11650.2431640625	11752.027663934427	-251.75175594764528
6485.4	11650.2431640625	11707.964139344262	-212.48772061634963
6486.25	11650.2431640625	11681.843237704918	-173.22368528505393
6487.099999999999	11650.2431640625	11812.014344262296	-133.95964995380024
6487.95	11650.2431640625	11737.881147540984	-94.69561462250455
6488.799999999999	11650.2431640625	11615.857581967213	-55.43157929125086
6489.649999999999	11650.2431640625	11698.298155737704	-16.167543959997182
6490.499999999999	11650.2431640625	11646.480532786885	23.09649137129851
6491.349999999999	11650.2431640625	11491.353483606557	62.3605267025942
6492.2	11650.2431640625	11678.955942622952	101.6245620338899
6493.05	11650.2431640625	11618.77049180328	140.8885973651856
6493.899999999999	11650.2431640625	11461.48975409836	180.15263269639726
6494.749999999999	11650.2431640625	11536.790983606557	219.41666802769296
6495.599999999999	11650.2431640625	11760.233606557376	258.68070335898864
6496.45	11650.2431640625	11723.389344262296	297.94473869028434
6497.299999999999	11650.2431640625	11904.28893442623	337.20877402153803
6498.15	11650.2431640625	11818.160860655738	376.47280935283374
