flux	vhel	wav	cont
2128.95670995671	-292.5267082116967	8589.999999999998	2131.3056640625
2118.426406926407	-262.8905101211113	8590.849999999999	2131.3056640625
2116.118867243867	-233.2543120305258	8591.699999999999	2131.3056640625
2131.994588744589	-203.61811393994034	8592.55	2131.3056640625
2144.0409451659452	-173.9819158494183	8593.399999999998	2131.3056640625
2179.4227994227995	-144.34571775883285	8594.249999999998	2131.3056640625
2288.8621933621935	-114.7095196682474	8595.099999999999	2131.3056640625
2572.5171356421356	-85.07332157766196	8595.949999999999	2131.3056640625
3945.849567099567	-55.43712348707649	8596.8	2131.3056640625
7915.292929292929	-25.800925396554458	8597.649999999998	2131.3056640625
11577.74098124098	3.8352726940309974	8598.499999999998	2131.3056640625
11066.382395382396	33.47147078461646	8599.349999999999	2131.3056640625
6786.829725829726	63.1076688752019	8600.199999999999	2131.3056640625
3277.029220779221	92.74386696578736	8601.05	2131.3056640625
2293.1955266955265	122.38006505637281	8601.9	2131.3056640625
2172.881132756133	152.01626314689486	8602.749999999998	2131.3056640625
2159.9406565656564	181.6524612374803	8603.599999999999	2131.3056640625
2138.314213564214	211.28865932806573	8604.449999999999	2131.3056640625
2123.881673881674	240.92485741865121	8605.3	2131.3056640625
2129.6233766233768	270.56105550923667	8606.15	2131.3056640625
2121.7602813852814	300.19725359982215	8607.0	2131.3056640625
