wav	cont	flux	vhel
4971.549999999999	5573.10107421875	5597.234961075726	-516.4964146799883
4972.4	5573.10107421875	5570.209483368719	-465.328354950602
4973.249999999999	5573.10107421875	5584.074309978769	-414.1602952212704
4974.0999999999985	5573.10107421875	5575.84890304317	-362.99223549193874
4974.949999999999	5573.10107421875	5530.987615003539	-311.82417576255233
4975.799999999999	5573.10107421875	5515.216560509554	-260.656116033166
4976.649999999999	5573.10107421875	5504.605095541401	-209.4880563038343
4977.499999999999	5573.10107421875	5468.1878980891715	-158.31999657444794
4978.349999999999	5573.10107421875	5481.288039631989	-107.15193684506153
4979.2	5573.10107421875	5512.669497523001	-55.98387711567514
4980.049999999998	5573.10107421875	5518.414720452937	-4.815817386398248
4980.899999999999	5573.10107421875	5523.511323425336	46.35224234298814
4981.749999999999	5573.10107421875	5474.787331917905	97.52030207237453
4982.599999999999	5573.10107421875	5415.924628450106	148.68836180176092
4983.45	5573.10107421875	5437.264685067233	199.85642153114733
4984.299999999999	5573.10107421875	5516.604741684359	251.02448126047898
4985.149999999999	5573.10107421875	5660.968506723284	302.1925409898106
4985.999999999999	5573.10107421875	5891.163128096249	353.36060071919695
4986.8499999999985	5573.10107421875	6062.089171974522	404.5286604485286
4987.699999999999	5573.10107421875	6012.675866949752	455.69672017791504
4988.549999999999	5573.10107421875	5843.939844302901	506.86477990730145
