flux	vhel	wav	cont
4696.509824747743	-336.39766057809146	7228.299999999998	4719.26123046875
4780.09346787042	-301.1836197540602	7229.149999999998	4719.26123046875
5089.603823685608	-265.9695789300289	7229.999999999997	4719.26123046875
5672.985130111524	-230.75553810595991	7230.849999999998	4719.26123046875
5873.768985661179	-195.541497281891	7231.699999999998	4719.26123046875
5449.816250663835	-160.32745645782205	7232.549999999998	4719.26123046875
4814.656399362719	-125.11341563379077	7233.399999999998	4719.26123046875
4667.804036112586	-89.8993748097595	7234.249999999997	4719.26123046875
5283.677642060542	-54.685333985690534	7235.099999999998	4719.26123046875
6619.855018587361	-19.47129316162158	7235.949999999998	4719.26123046875
7380.688263409453	15.742747662409691	7236.799999999997	4719.26123046875
6842.938396176314	50.956788486478644	7237.649999999998	4719.26123046875
5605.98566117897	86.1708293105476	7238.499999999998	4719.26123046875
4929.078597981944	121.38487013457888	7239.349999999998	4719.26123046875
4755.252257036644	156.59891095861013	7240.199999999997	4719.26123046875
4699.140732873075	191.8129517826791	7241.049999999997	4719.26123046875
4655.753584705258	227.02699260674805	7241.899999999998	4719.26123046875
4643.869357408391	262.241033430817	7242.749999999998	4719.26123046875
4743.699946893255	297.4550742548859	7243.5999999999985	4719.26123046875
4833.721189591078	332.66911507887954	7244.449999999997	4719.26123046875
