wav	cont	flux	vhel
4979.2	nan	7311.317035512095	-480.89903432787935
4980.049999999998	nan	7323.164693772516	-429.80351193062967
4980.899999999999	nan	7343.781266083376	-378.70798953327056
4981.749999999999	nan	7275.1394750386	-327.6124671359115
4982.599999999999	nan	7212.883170355121	-276.5169447385525
4983.45	nan	7243.216160576429	-225.42142234119348
4984.299999999999	nan	7313.392691713844	-174.32589994388908
4985.149999999999	nan	7478.429233144621	-123.23037754658469
4985.999999999999	nan	7750.205352547607	-72.13485514922564
4986.8499999999985	nan	7941.1513124035	-21.03933275192126
4987.699999999999	nan	7905.106021616058	30.056189645437787
4988.549999999999	nan	7721.380854348945	81.15171204279683
4989.4	nan	7478.926917138446	132.2472344401559
4990.25	nan	7378.618630983016	183.34275683751494
4991.0999999999985	nan	7425.0344827586205	234.43827923476465
4991.949999999999	nan	7471.154915079774	285.5338016321237
4992.799999999999	nan	7523.127123005661	336.62932402948275
4993.65	nan	7647.523932063818	387.7248464268418
4994.499999999999	nan	7733.459598558929	438.8203688241462
4995.3499999999985	nan	7797.284096757591	489.9158912214505
