flux	vhel	wav	cont
8062.736059479554	-387.3846950084406	6569.549999999999	7081.63916015625
7490.296335634625	-348.64622550758406	6570.4	7081.63916015625
6962.021773765268	-309.9077560067276	6571.25	7081.63916015625
6576.608072225173	-271.1692865059125	6572.099999999999	7081.63916015625
6316.469994689325	-232.43081700505604	6572.95	7081.63916015625
6197.306425916091	-193.69234750424098	6573.799999999999	7081.63916015625
6190.704726500266	-154.95387800338452	6574.65	7081.63916015625
6273.01433882103	-116.21540850256947	6575.499999999999	7081.63916015625
6764.139139670739	-77.47693900171298	6576.349999999999	7081.63916015625
8020.942113648433	-38.73846950085649	6577.2	7081.63916015625
9033.568773234201	0.0	6578.05	7081.63916015625
8951.836431226766	38.73846950077359	6578.899999999999	7081.63916015625
8372.167286245352	77.47693900163009	6579.749999999999	7081.63916015625
10925.844928305894	116.21540850248657	6580.599999999999	7081.63916015625
41091.57727031333	154.95387800334308	6581.45	7081.63916015625
200368.45034519385	193.6923475041581	6582.299999999999	7081.63916015625
455929.20233669673	232.4308170050146	6583.15	7081.63916015625
542137.5082315454	271.16928650587107	6584.0	7081.63916015625
375380.2570366436	309.90775600668616	6584.849999999999	7081.63916015625
124109.67180031864	348.6462255075012	6585.699999999999	7081.63916015625
21039.834306956982	387.38469500835765	6586.549999999999	7081.63916015625
