flux	vhel	wav	cont
4026.2902727740607	-347.7865990225654	7309.899999999998	4230.35302734375
4032.248327328873	-312.96697485657955	7310.749999999998	4230.35302734375
4039.5962429233145	-278.147350690631	7311.599999999998	4230.35302734375
4059.521616057643	-243.32772652464516	7312.449999999998	4230.35302734375
4099.079516212043	-208.5081023586966	7313.299999999997	4230.35302734375
4216.177045805455	-173.68847819271076	7314.149999999998	4230.35302734375
4404.858980957282	-138.86885402676216	7314.999999999997	4230.35302734375
4528.808543489449	-104.04922986077634	7315.849999999998	4230.35302734375
4858.574369531652	-69.22960569479051	7316.699999999998	4230.35302734375
8137.6505404014415	-34.409981528804686	7317.549999999998	4230.35302734375
22722.49511065363	0.40964263718114485	7318.399999999999	4230.35302734375
54504.35820895522	35.229266803092464	7319.249999999997	4230.35302734375
81561.46165723109	70.0488909690783	7320.099999999998	4230.35302734375
74088.90993309315	104.86851513506411	7320.949999999998	4230.35302734375
40198.7565620175	139.6881393010127	7321.799999999997	4230.35302734375
11969.123005661348	174.50776346699854	7322.649999999998	4230.35302734375
4829.218733916624	209.32738763298437	7323.499999999998	4230.35302734375
4293.009006690684	244.14701179893294	7324.349999999998	4230.35302734375
4216.554040144107	278.9666359648815	7325.199999999997	4230.35302734375
4225.595985589295	313.78626013086733	7326.049999999997	4230.35302734375
4482.411219763253	348.60588429685316	7326.899999999998	4230.35302734375
