flux	vhel	wav	cont
10201.340414232607	-570.0218642461007	4598.4	10172.400390625
10242.139139670739	-514.7115235373265	4599.249999999999	10172.400390625
10157.969198088158	-459.40118282849295	4600.099999999999	10172.400390625
10247.195963887414	-404.0908421197188	4600.949999999999	10172.400390625
10268.50557620818	-348.78050141088534	4601.799999999999	10172.400390625
10160.932554434414	-293.47016070211106	4602.649999999999	10172.400390625
10186.430164630909	-238.15981999327767	4603.499999999999	10172.400390625
10204.651088688264	-182.8494792845034	4604.3499999999985	10172.400390625
10177.92458842273	-127.53913857566995	4605.199999999999	10172.400390625
10389.82156133829	-72.2287978668365	4606.049999999999	10172.400390625
10516.645778013808	-16.918457158003072	4606.9	10172.400390625
10432.7424322889	38.39188355077118	4607.749999999999	10172.400390625
10396.705257567712	93.70222425960462	4608.599999999999	10172.400390625
10237.406266595857	149.01256496843806	4609.45	10172.400390625
10087.713223579394	204.3229056772123	4610.299999999999	10172.400390625
10126.8741370154	259.63324638604576	4611.15	10172.400390625
10094.979288369623	314.94358709482	4611.999999999999	10172.400390625
10076.054168879447	370.2539278036534	4612.849999999999	10172.400390625
10187.607010090282	425.5642685124277	4613.699999999999	10172.400390625
10144.531067445565	480.87460922126115	4614.549999999999	10172.400390625
10077.303239511419	536.1849499300354	4615.399999999999	10172.400390625
