flux	vhel	wav	cont
3086.520523708422	-336.7982687362077	7415.299999999997	3102.322509765625
3093.168789808917	-302.47230609522444	7416.149999999998	3102.322509765625
3090.0060155697097	-268.1463434542412	7416.999999999998	3102.322509765625
3087.796532200991	-233.82038081329466	7417.849999999998	3102.322509765625
3088.8520877565466	-199.4944181723114	7418.699999999998	3102.322509765625
3083.351733899505	-165.16845553136486	7419.549999999997	3102.322509765625
3082.8839348903043	-130.8424928903816	7420.399999999998	3102.322509765625
3090.951875442321	-96.51653024943505	7421.249999999997	3102.322509765625
3103.1383581033265	-62.190567608451786	7422.099999999998	3102.322509765625
3162.9631988676574	-27.86460496746852	7422.949999999998	3102.322509765625
3243.374380750177	6.461357673514752	7423.799999999998	3102.322509765625
3247.6917905166315	40.787320314498025	7424.649999999999	3102.322509765625
3171.0803255484784	75.11328295540783	7425.499999999997	3102.322509765625
3106.646142958245	109.4392455963911	7426.349999999998	3102.322509765625
3105.1167728237792	143.7652082373744	7427.199999999998	3102.322509765625
3123.32661004954	178.09117087835762	7428.049999999998	3102.322509765625
3148.679051663128	212.41713351930417	7428.899999999998	3102.322509765625
3144.559094125973	246.74309616028745	7429.749999999998	3102.322509765625
3102.9791224345363	281.069058801234	7430.599999999998	3102.322509765625
3083.132696390658	315.3950214421805	7431.449999999997	3102.322509765625
3084.6302193913657	349.7209840831638	7432.299999999997	3102.322509765625
