wav	cont	flux	vhel
5024.249999999999	7173.72216796875	7244.655687081832	-502.1679146976083
5025.099999999999	7173.72216796875	7195.8188368502315	-451.5341391942763
5025.95	7173.72216796875	7159.935666495111	-400.9003636909443
5026.799999999999	7173.72216796875	7158.2789500772005	-350.26658818766646
5027.649999999999	7173.72216796875	7109.924858466289	-299.63281268438857
5028.499999999999	7173.72216796875	7101.225939269171	-248.99903718105654
5029.349999999999	7173.72216796875	7144.464230571281	-198.36526167772453
5030.199999999999	7173.72216796875	7159.475553268142	-147.73148617444667
5031.049999999999	7173.72216796875	7253.49974266598	-97.09771067111465
5031.9	7173.72216796875	7369.821410190427	-46.46393516778263
5032.749999999998	7173.72216796875	7329.235203293875	4.169840335441043
5033.5999999999985	7173.72216796875	7222.772516726711	54.80361583877307
5034.449999999999	7173.72216796875	7170.036026762738	105.43739134210509
5035.299999999999	7173.72216796875	7139.571281523417	156.07116684543712
5036.15	7173.72216796875	7131.076170869789	206.70494234876915
5036.999999999999	7173.72216796875	7129.850231600618	257.338717852047
5037.8499999999985	7173.72216796875	7064.008749356665	307.97249335532484
5038.699999999999	7173.72216796875	7107.109624292331	358.6062688586569
5039.549999999999	7173.72216796875	7433.146165723108	409.2400443619889
5040.399999999999	7173.72216796875	7901.903242408646	459.87381986526674
5041.249999999999	7173.72216796875	8157.214101904272	510.50759536859874
