wav	cont	flux	vhel
4704.65	5889.3203125	5950.983766233766	-540.0302067030062
4705.499999999999	5889.3203125	5906.663059163059	-485.96357823454656
4706.349999999999	5889.3203125	5924.297619047619	-431.8969497660289
4707.199999999999	5889.3203125	5838.366522366522	-377.8303212975692
4708.049999999999	5889.3203125	5839.460678210678	-323.7636928290516
4708.899999999999	5889.3203125	5934.449494949495	-269.6970643605918
4709.749999999999	5889.3203125	5998.1652236652235	-215.63043589207422
4710.5999999999985	5889.3203125	6358.893217893218	-161.56380742361446
4711.449999999999	5889.3203125	7403.721500721501	-107.49717895509687
4712.299999999999	5889.3203125	8995.253246753247	-53.43055048657928
4713.149999999999	5889.3203125	10023.495670995671	0.63607798188047
4713.999999999999	5889.3203125	9414.753246753247	54.70270645039807
4714.849999999999	5889.3203125	7631.4227994227995	108.76933491891566
4715.699999999999	5889.3203125	6381.784271284271	162.83596338737541
4716.549999999999	5889.3203125	6022.814935064935	216.902591855893
4717.4	5889.3203125	5878.522005772006	270.9692203244106
4718.249999999999	5889.3203125	5894.975468975469	325.03584879287035
4719.099999999999	5889.3203125	5914.217893217893	379.10247726138795
4719.949999999999	5889.3203125	5844.171717171717	433.1691057298477
4720.799999999999	5889.3203125	5886.059163059163	487.2357341983653
4721.649999999999	5889.3203125	5894.0032467532465	541.302362666825
