flux	vhel	wav	cont
5956.4312267658	-432.721057537102	5970.299999999999	5925.46923828125
5938.223579394583	-390.1007911516268	5971.15	5925.46923828125
5948.810408921933	-347.48052476624287	5971.999999999998	5925.46923828125
5881.438661710037	-304.8602583807677	5972.8499999999985	5925.46923828125
5926.313860860329	-262.23999199529254	5973.699999999999	5925.46923828125
5944.357939458311	-219.61972560981735	5974.549999999999	5925.46923828125
5874.191184280404	-176.9994592243422	5975.4	5925.46923828125
5881.455655868295	-134.37919283891262	5976.249999999999	5925.46923828125
6017.995751460436	-91.75892645348306	5977.0999999999985	5925.46923828125
6367.22039298991	-49.138660068007894	5977.949999999999	5925.46923828125
6793.061603823686	-6.518393682532724	5978.799999999999	5925.46923828125
6871.678173127987	36.10187270289684	5979.649999999999	5925.46923828125
6528.37121614445	78.722139088372	5980.499999999999	5925.46923828125
6094.7180031864045	121.34240547384717	5981.349999999999	5925.46923828125
5977.75092936803	163.96267185927675	5982.199999999999	5925.46923828125
5930.387148167817	206.5829382447063	5983.049999999998	5925.46923828125
5839.232076473712	249.2032046301815	5983.899999999999	5925.46923828125
5854.306425916091	291.82347101565665	5984.749999999999	5925.46923828125
5849.423791821561	334.4437374011318	5985.599999999999	5925.46923828125
5889.434944237918	377.064003786607	5986.45	5925.46923828125
5957.081784386617	419.6842701720365	5987.299999999999	5925.46923828125
