wav	cont	flux	vhel
5367.649999999999	4495.06005859375	4518.02406227884	-490.8019666717845
5368.499999999999	4495.06005859375	4507.302901627742	-443.40573039921867
5369.349999999999	4495.06005859375	4511.62703467799	-396.00949412665284
5370.199999999998	4495.06005859375	4482.444444444444	-348.6132578541885
5371.049999999998	4495.06005859375	4473.347487615004	-301.21702158162265
5371.899999999999	4495.06005859375	4490.939136588818	-253.82078530905682
5372.749999999999	4495.06005859375	4494.9253361641895	-206.424549036491
5373.5999999999985	4495.06005859375	4502.813163481953	-159.02831276397592
5374.449999999999	4495.06005859375	4530.28627034678	-111.63207649141009
5375.299999999998	4495.06005859375	4552.421797593772	-64.23584021889498
5376.149999999999	4495.06005859375	4571.332979476291	-16.839603946329166
5376.999999999998	4495.06005859375	4585.667020523709	30.55663232618594
5377.8499999999985	4495.06005859375	4565.356334041047	77.95286859875175
5378.699999999999	4495.06005859375	4525.520523708422	125.34910487131759
5379.549999999999	4495.06005859375	4512.847487615004	172.7453411438834
5380.399999999998	4495.06005859375	4502.450106157113	220.14157741634776
5381.249999999998	4495.06005859375	4488.109341825902	267.5378136889136
5382.0999999999985	4495.06005859375	4493.422859164897	314.9340499614794
5382.949999999999	4495.06005859375	4488.34076433121	362.3302862340452
5383.799999999998	4495.06005859375	4477.64118895966	409.72652250656034
5384.649999999999	4495.06005859375	4496.290870488323	457.1227587791262
