flux	vhel	wav	cont
74088.90993309315	-356.25012745209955	7320.949999999998	4132.44580078125
40198.7565620175	-321.4840415354491	7321.799999999997	4132.44580078125
11969.123005661348	-286.7179556187614	7322.649999999998	4132.44580078125
4829.218733916624	-251.9518697020737	7323.499999999998	4132.44580078125
4293.009006690684	-217.1857837854232	7324.349999999998	4132.44580078125
4216.554040144107	-182.41969786877274	7325.199999999997	4132.44580078125
4225.595985589295	-147.65361195208507	7326.049999999997	4132.44580078125
4482.411219763253	-112.88752603539739	7326.899999999998	4132.44580078125
6322.229541945445	-78.1214401187097	7327.749999999998	4132.44580078125
17166.962429233146	-43.355354202022006	7328.5999999999985	4132.44580078125
41028.87081832218	-8.589268285408721	7329.449999999997	4132.44580078125
63089.57282552753	26.176817631278965	7330.299999999997	4132.44580078125
61842.57745753989	60.94290354796665	7331.149999999998	4132.44580078125
38140.61554297478	95.70898946465434	7331.999999999998	4132.44580078125
15080.952135872363	130.47507538130483	7332.849999999998	4132.44580078125
5467.669068450849	165.2411612979925	7333.699999999998	4132.44580078125
4213.660061760164	200.007247214643	7334.549999999997	4132.44580078125
4116.324240864642	234.77333313133067	7335.399999999998	4132.44580078125
4105.853319608852	269.53941904798114	7336.249999999997	4132.44580078125
4101.933865156973	304.30550496466884	7337.099999999998	4132.44580078125
4124.458054554812	339.0715908813565	7337.949999999998	4132.44580078125
