vhel	wav	cont	flux
-261.876118369204	9196.049999999997	1953.4659423828125	1921.8372257607925
-234.19021033265622	9196.899999999998	1953.4659423828125	1959.3496107572541
-206.50430229610845	9197.749999999998	1953.4659423828125	1963.0445859872611
-178.81839425956068	9198.599999999999	1953.4659423828125	1965.981245576787
-151.13248622307214	9199.449999999997	1953.4659423828125	1974.9340056617127
-123.44657818652436	9200.299999999997	1953.4659423828125	1970.1438428874735
-95.76067014997658	9201.149999999998	1953.4659423828125	1970.4359518754422
-68.0747621134288	9201.999999999998	1953.4659423828125	1992.400212314225
-40.388854076881024	9202.849999999999	1953.4659423828125	2021.4513446567587
-12.702946040333243	9203.699999999999	1953.4659423828125	2114.426397735315
14.982961996155288	9204.549999999997	1953.4659423828125	2218.6815286624205
42.66887003270307	9205.399999999998	1953.4659423828125	2206.797593772116
70.35477806925084	9206.249999999998	1953.4659423828125	2077.5079617834394
98.04068610579863	9207.099999999999	1953.4659423828125	1997.1753361641897
125.7265941423464	9207.949999999999	1953.4659423828125	2020.7508846426044
153.4125021788942	9208.8	1953.4659423828125	2196.7071832979477
181.09841021538273	9209.649999999998	1953.4659423828125	2684.575725406936
208.78431825193047	9210.499999999998	1953.4659423828125	3134.0629865534324
236.4702262884783	9211.349999999999	1953.4659423828125	3079.4720452937013
264.1561343250261	9212.199999999999	1953.4659423828125	2669.2551309271053
