flux	vhel	wav	cont
3040.1280663780663	-302.56397380938193	8037.499999999999	3028.884033203125
3023.936147186147	-270.89163664955635	8038.3499999999985	3028.884033203125
3020.0508658008657	-239.2192994896968	8039.199999999999	3028.884033203125
3031.3878066378065	-207.54696232983727	8040.049999999999	3028.884033203125
3017.974386724387	-175.87462516997772	8040.9	3028.884033203125
3010.933261183261	-144.20228801011822	8041.75	3028.884033203125
3015.835137085137	-112.52995085032644	8042.5999999999985	3028.884033203125
3014.2108585858587	-80.85761369046692	8043.449999999999	3028.884033203125
3053.9260461760464	-49.18527653060739	8044.299999999999	3028.884033203125
3173.4531024531025	-17.51293937074785	8045.15	3028.884033203125
3235.5772005772005	14.159397789077792	8045.999999999999	3028.884033203125
3184.468253968254	45.831734948937324	8046.849999999999	3028.884033203125
3090.686868686869	77.50407210879685	8047.7	3028.884033203125
3035.2059884559885	109.1764092686225	8048.549999999999	3028.884033203125
3031.4628427128428	140.84874642844812	8049.399999999999	3028.884033203125
3079.6699134199134	172.52108358830768	8050.249999999999	3028.884033203125
3105.404761904762	204.1934207481672	8051.099999999999	3028.884033203125
3088.0310245310247	235.86575790802675	8051.95	3028.884033203125
3046.4083694083693	267.5380950678863	8052.8	3028.884033203125
3024.8030303030305	299.210432227678	8053.649999999999	3028.884033203125
