wav	cont	flux	vhel
4725.9	7899.267578125	7939.2671127123	-508.527468243129
4726.749999999999	7899.267578125	7915.388059701492	-454.6982841825628
4727.599999999999	7899.267578125	7839.728769943386	-400.86910012193897
4728.449999999999	7899.267578125	7902.687081832219	-347.0399160613727
4729.299999999999	7899.267578125	7868.523932063818	-293.21073200074886
4730.149999999999	7899.267578125	7800.220277920741	-239.38154794018263
4730.999999999999	7899.267578125	7891.764282038085	-185.5523638795588
4731.8499999999985	7899.267578125	7948.065362840967	-131.72317981899255
4732.699999999999	7899.267578125	8136.481214616572	-77.8939957583687
4733.549999999999	7899.267578125	8472.061760164694	-24.06481169774487
4734.399999999999	7899.267578125	8467.450849202265	29.764372362821376
4735.249999999999	7899.267578125	8201.39577972208	83.59355642344522
4736.099999999999	7899.267578125	8010.906330416881	137.42274048406907
4736.949999999999	7899.267578125	7851.758106021616	191.2519245446353
4737.799999999999	7899.267578125	7831.078229541946	245.08110860525915
4738.65	7899.267578125	8003.905815748842	298.910292665883
4739.499999999999	7899.267578125	8095.781266083376	352.73947672644925
4740.349999999999	7899.267578125	8134.87802367473	406.5686607870731
4741.199999999999	7899.267578125	8130.689655172414	460.3978448476393
4742.049999999999	7899.267578125	7935.6093669583115	514.2270289082632
