vhel	wav	cont	flux
-378.53810029145734	6778.65	5037.998046875	5024.016463090813
-340.99348124269966	6779.5	5037.998046875	5064.440785979819
-303.44886219402235	6780.3499999999985	5037.998046875	5075.867764206054
-265.9042431452647	6781.199999999999	5037.998046875	5058.11258629846
-228.359624096507	6782.049999999999	5037.998046875	5047.199681359532
-190.81500504774934	6782.9	5037.998046875	5013.390334572491
-153.27038599899166	6783.75	5037.998046875	5000.237387148168
-115.72576695027416	6784.599999999999	5037.998046875	5030.517259691981
-78.18114790151651	6785.45	5037.998046875	5059.158789166224
-40.636528852799	6786.299999999999	5037.998046875	5059.703664365375
-3.0919098040413315	6787.15	5037.998046875	5055.570897503983
34.452709244676164	6787.999999999999	5037.998046875	5033.403080191184
71.99732829343384	6788.849999999999	5037.998046875	5012.015400955921
109.5419473421915	6789.7	5037.998046875	5020.1736590547
147.08656639094917	6790.55	5037.998046875	5039.432819968136
184.6311854396265	6791.399999999999	5037.998046875	5040.784386617101
222.17580448838416	6792.249999999999	5037.998046875	5046.979819437069
259.72042353714187	6793.099999999999	5037.998046875	5035.865108868827
297.26504258589955	6793.95	5037.998046875	5009.867233138609
334.809661634617	6794.799999999999	5037.998046875	5005.4758364312265
372.35428068337467	6795.65	5037.998046875	5012.05151354222
