wav	cont	flux	vhel
5546.999999999998	4256.0048828125	4282.488676574664	-433.3610147452793
5547.8499999999985	4256.0048828125	4278.012738853503	-387.48842912466
5548.699999999999	4256.0048828125	4280.289455060156	-341.61584350404064
5549.549999999999	4256.0048828125	4296.0212314225055	-295.7432578834213
5550.399999999998	4256.0048828125	4303.321656050955	-249.8706722629001
5551.249999999998	4256.0048828125	4328.253715498939	-203.99808664228075
5552.0999999999985	4256.0048828125	4349.257254069356	-158.12550102166142
5552.949999999999	4256.0048828125	4337.537154989384	-112.25291540104209
5553.799999999998	4256.0048828125	4360.825902335457	-66.38032978047183
5554.649999999999	4256.0048828125	4451.836871903751	-20.50774415985249
5555.499999999998	4256.0048828125	4492.710191082802	25.364841460717766
5556.3499999999985	4256.0048828125	4437.030785562632	71.2374270813371
5557.199999999998	4256.0048828125	4344.846072186837	117.11001270190737
5558.049999999998	4256.0048828125	4281.08280254777	162.9825983225267
5558.899999999999	4256.0048828125	4266.839348903043	208.85518394314605
5559.749999999999	4256.0048828125	4271.714437367304	254.72776956376538
5560.599999999998	4256.0048828125	4260.728237791932	300.60035518428657
5561.449999999998	4256.0048828125	4249.841472045294	346.47294080490593
5562.299999999998	4256.0048828125	4254.60686482661	392.34552642552524
5563.149999999999	4256.0048828125	4253.547416843595	438.21811204614454
