flux	vhel	wav	cont
1882.1228354978355	-300.76279705923406	8493.949999999999	1805.27490234375
1826.204725829726	-270.7922955937664	8494.8	1805.27490234375
1809.4904401154402	-240.82179412829882	8495.65	1805.27490234375
1813.9908008658008	-210.85129266289536	8496.499999999998	1805.27490234375
1853.6017316017317	-180.88079119742773	8497.349999999999	1805.27490234375
1920.274531024531	-150.91028973196012	8498.199999999999	1805.27490234375
2086.825036075036	-120.9397882664925	8499.05	1805.27490234375
2362.2871572871572	-90.96928680102491	8499.9	1805.27490234375
3081.9159451659452	-60.99878533555729	8500.75	1805.27490234375
5366.31277056277	-31.028283870153814	8501.599999999999	1805.27490234375
8159.504329004329	-1.0577824046861992	8502.449999999999	1805.27490234375
8454.626262626263	28.912719060781413	8503.3	1805.27490234375
5848.782828282829	58.883220526249026	8504.15	1805.27490234375
3041.8950216450216	88.8537219916525	8504.999999999998	1805.27490234375
2008.5137085137085	118.82422345712011	8505.849999999999	1805.27490234375
1799.0595238095239	148.79472492258773	8506.699999999999	1805.27490234375
1774.0106421356422	178.7652263879912	8507.549999999997	1805.27490234375
1785.3529942279943	208.7357278534588	8508.399999999998	1805.27490234375
1769.3062770562772	238.70622931892643	8509.249999999998	1805.27490234375
1761.6489898989898	268.676730784394	8510.099999999999	1805.27490234375
1777.014971139971	298.64723224986164	8510.949999999999	1805.27490234375
