flux	vhel	wav	cont
3085.449752300071	-334.3425287076038	7433.999999999998	3107.408935546875
3091.268577494692	-300.1026311893488	7434.8499999999985	3107.408935546875
3098.070771408351	-265.8627336711671	7435.699999999997	3107.408935546875
3142.203467799009	-231.62283615291213	7436.549999999997	3107.408935546875
3200.448336871904	-197.38293863465714	7437.399999999998	3107.408935546875
3197.872611464968	-163.14304111640215	7438.249999999998	3107.408935546875
3144.879688605803	-128.90314359818382	7439.099999999998	3107.408935546875
3103.677636234961	-94.66324607992884	7439.949999999998	3107.408935546875
3123.2144373673036	-60.42334856171049	7440.799999999997	3107.408935546875
3266.6539278131636	-26.183451043455502	7441.649999999998	3107.408935546875
3434.8573956121727	8.05644647476284	7442.499999999997	3107.408935546875
3430.7285916489736	42.29634399301782	7443.349999999998	3107.408935546875
3256.991153573956	76.5362415112728	7444.199999999998	3107.408935546875
3108.342533616419	110.77613902952778	7445.049999999998	3107.408935546875
3073.067586694975	145.01603654778276	7445.899999999999	3107.408935546875
3067.1663128096247	179.25593406596448	7446.749999999997	3107.408935546875
3071.0024769992924	213.49583158421947	7447.599999999998	3107.408935546875
3081.274593064402	247.7357291024744	7448.449999999998	3107.408935546875
3080.783085633404	281.97562662072943	7449.299999999998	3107.408935546875
3087.988322717622	316.2155241389478	7450.149999999998	3107.408935546875
3122.59271054494	350.4554216571661	7450.999999999997	3107.408935546875
