flux	vhel	wav	cont
3541.8906581740976	-413.9793953622035	6291.5999999999985	3622.394287109375
3549.8864118895967	-373.53313259692106	6292.449999999999	3622.394287109375
3568.644727530078	-333.0868698316386	6293.299999999999	3622.394287109375
3573.2176220806796	-292.64060706635615	6294.15	3622.394287109375
3570.22788393489	-252.19434430111696	6294.999999999999	3622.394287109375
3598.227176220807	-211.74808153587776	6295.8499999999985	3622.394287109375
3636.4950460014156	-171.3018187705953	6296.699999999999	3622.394287109375
3805.169143665959	-130.85555600531285	6297.549999999999	3622.394287109375
4674.937013446568	-90.40929324007368	6298.399999999999	3622.394287109375
7512.488322717622	-49.96303047479123	6299.249999999999	3622.394287109375
11231.062986553432	-9.51676770955205	6300.0999999999985	3622.394287109375
11996.312809624911	30.929495055730403	6300.949999999999	3622.394287109375
9088.126680820948	71.37575782096958	6301.799999999998	3622.394287109375
5376.273531493277	111.82202058625204	6302.649999999999	3622.394287109375
3886.7236376503893	152.26828335153448	6303.499999999999	3622.394287109375
3670.7784854918614	192.71454611681693	6304.349999999999	3622.394287109375
3664.7855626326964	233.16080888209942	6305.2	3622.394287109375
3697.024062278839	273.6070716472953	6306.049999999998	3622.394287109375
3702.160297239915	314.0533344125777	6306.899999999999	3622.394287109375
3669.3595187544233	354.4995971778602	6307.749999999999	3622.394287109375
3673.2678697806086	394.9458599431427	6308.599999999999	3622.394287109375
