wav	cont	flux	vhel
6338.3499999999985	5513.75830078125	5505.849707912905	-413.7602675990077
6339.199999999999	5513.75830078125	5491.426447158789	-373.6122964278591
6340.049999999999	5513.75830078125	5506.881571959639	-333.4643252567105
6340.899999999999	5513.75830078125	5522.599575146043	-293.31635408560487
6341.749999999999	5513.75830078125	5495.494954859267	-253.16838291445626
6342.5999999999985	5513.75830078125	5512.227827934148	-213.0204117433506
6343.449999999999	5513.75830078125	5519.33775889538	-172.872440572202
6344.299999999998	5513.75830078125	5503.624535315985	-132.72446940109634
6345.149999999999	5513.75830078125	5693.888475836431	-92.57649822994775
6345.999999999999	5513.75830078125	6382.633032395114	-52.42852705879912
6346.849999999999	5513.75830078125	7320.733404142326	-12.280555887650511
6347.7	5513.75830078125	7529.4758364312265	27.867415283498097
6348.549999999998	5513.75830078125	6807.6856080722255	68.0153864545608
6349.399999999999	5513.75830078125	5903.725969198088	108.16335762570941
6350.249999999999	5513.75830078125	5572.019649495486	148.31132879685802
6351.099999999999	5513.75830078125	5534.340414232607	188.4592999680066
6351.949999999999	5513.75830078125	5497.031332979288	228.60727113911227
6352.799999999999	5513.75830078125	5512.917684545937	268.7552423102609
6353.649999999999	5513.75830078125	5531.138077535847	308.90321348136655
6354.499999999999	5513.75830078125	5511.856080722252	349.0511846525152
6355.3499999999985	5513.75830078125	5536.343069569835	389.1991558236208
