flux	vhel	wav	cont
3714.9907997169144	-391.05608493533055	6147.949999999999	3650.781982421875
3706.374026893135	-349.66160520990763	6148.799999999999	3650.781982421875
3721.590941259731	-308.267125484529	6149.649999999999	3650.781982421875
3753.0	-266.8726457591061	6150.499999999999	3650.781982421875
3789.5049539985844	-225.47816603368312	6151.349999999999	3650.781982421875
3787.2551309271053	-184.0836863083045	6152.199999999999	3650.781982421875
3749.8202406227883	-142.68920658292586	6153.049999999998	3650.781982421875
3715.683297947629	-101.29472685750292	6153.899999999999	3650.781982421875
3724.625619249823	-59.90024713207999	6154.749999999999	3650.781982421875
3733.622788393489	-18.50576740665706	6155.599999999999	3650.781982421875
3745.871196036801	22.888712318765872	6156.45	3650.781982421875
3753.1047416843594	64.28319204410022	6157.299999999998	3650.781982421875
3734.972399150743	105.67767176952314	6158.149999999999	3650.781982421875
3710.417551309271	147.0721514949461	6158.999999999999	3650.781982421875
3687.677636234961	188.46663122036904	6159.849999999999	3650.781982421875
3669.3305024769993	229.86111094574764	6160.699999999999	3650.781982421875
3650.3966737438077	271.2555906711706	6161.549999999999	3650.781982421875
3646.496815286624	312.6500703965492	6162.399999999999	3650.781982421875
3649.9702760084924	354.0445501219722	6163.249999999999	3650.781982421875
3650.955060155697	395.4390298473508	6164.0999999999985	3650.781982421875
