flux	vhel	wav	cont
14138.303171641792	-397.57762033472744	6325.599999999999	14109.6728515625
14218.29197761194	-357.3465516103654	6326.45	14109.6728515625
14134.328358208955	-317.11548288608947	6327.299999999998	14109.6728515625
14166.180037313432	-276.8844141617274	6328.149999999999	14109.6728515625
14262.334888059702	-236.65334543736543	6328.999999999999	14109.6728515625
14203.626865671642	-196.4222767130034	6329.849999999999	14109.6728515625
14044.486007462687	-156.19120798868443	6330.699999999999	14109.6728515625
14122.089552238805	-115.96013926432241	6331.549999999999	14109.6728515625
14135.066231343284	-75.72907054000342	6332.399999999999	14109.6728515625
14085.798507462687	-35.4980018156414	6333.249999999999	14109.6728515625
14102.204291044776	4.733066908677572	6334.0999999999985	14109.6728515625
14128.416044776119	44.9641356330396	6334.949999999999	14109.6728515625
14021.15671641791	85.19520435740162	6335.799999999999	14109.6728515625
14016.443097014926	125.42627308176364	6336.65	14109.6728515625
14114.09328358209	165.65734180603957	6337.499999999998	14109.6728515625
14066.532649253732	205.8884105304016	6338.3499999999985	14109.6728515625
14160.649253731342	246.1194792547636	6339.199999999999	14109.6728515625
14137.21828358209	286.3505479791256	6340.049999999999	14109.6728515625
14096.67723880597	326.58161670344464	6340.899999999999	14109.6728515625
14012.621268656716	366.8126854278066	6341.749999999999	14109.6728515625
14141.201492537313	407.0437541521256	6342.5999999999985	14109.6728515625
