flux	vhel	wav	cont
5582.31746031746	-486.4157486360535	5039.549999999999	5970.6005859375
6004.163059163059	-435.9330396811873	5040.399999999999	5970.6005859375
6208.62481962482	-385.45033072626705	5041.249999999999	5970.6005859375
6038.221500721501	-334.9676217713468	5042.099999999999	5970.6005859375
5609.720779220779	-284.4849128164266	5042.95	5970.6005859375
5358.789321789322	-234.0022038616144	5043.799999999998	5970.6005859375
5350.739538239538	-183.51949490669412	5044.649999999999	5970.6005859375
5446.32178932179	-133.0367859517739	5045.499999999999	5970.6005859375
5782.083694083694	-82.55407699685368	5046.349999999999	5970.6005859375
6312.867243867244	-32.07136804193343	5047.2	5970.6005859375
6471.899711399711	18.41134091293278	5048.049999999999	5970.6005859375
6081.823953823954	68.894049867799	5048.899999999999	5970.6005859375
5527.6273448773445	119.37675882271922	5049.749999999999	5970.6005859375
5213.880952380952	169.85946777763948	5050.599999999999	5970.6005859375
5148.523809523809	220.34217673250566	5051.449999999999	5970.6005859375
5173.768037518037	270.82488568742593	5052.299999999999	5970.6005859375
5225.528138528139	321.30759464234615	5053.15	5970.6005859375
5406.507215007215	371.79030359715836	5053.999999999998	5970.6005859375
5978.773448773449	422.2730125520786	5054.8499999999985	5970.6005859375
6589.126984126984	472.75572150699884	5055.699999999999	5970.6005859375
6653.068542568542	523.238430461919	5056.549999999999	5970.6005859375
