flux	vhel	wav	cont
6022.187466808285	-415.94461179277414	5923.549999999999	6046.4130859375
6048.077535847053	-372.98556926256623	5924.399999999999	6046.4130859375
6049.426447158789	-330.02652673231245	5925.249999999999	6046.4130859375
6043.242166755178	-287.0674842021046	5926.0999999999985	6046.4130859375
6091.033457249071	-244.10844167185076	5926.949999999999	6046.4130859375
6122.91980881572	-201.14939914159692	5927.799999999999	6046.4130859375
6088.897503983006	-158.19035661134308	5928.65	6046.4130859375
6054.531067445566	-115.23131408118118	5929.499999999998	6046.4130859375
6085.70897503983	-72.27227155092736	5930.3499999999985	6046.4130859375
6148.622942113649	-29.313229020673532	5931.199999999999	6046.4130859375
6203.407859798194	13.645813509580298	5932.049999999999	6046.4130859375
6192.771640998407	56.60485603983413	5932.9	6046.4130859375
6079.563462559745	99.56389857004199	5933.749999999999	6046.4130859375
6013.542219861923	142.52294110024985	5934.5999999999985	6046.4130859375
6017.746680828465	185.4819836305037	5935.449999999999	6046.4130859375
6002.27668613914	228.44102616075753	5936.299999999999	6046.4130859375
5997.095061072756	271.4000686909654	5937.149999999999	6046.4130859375
6014.904938927244	314.3591112212192	5937.999999999999	6046.4130859375
6018.17843866171	357.31815375147306	5938.849999999999	6046.4130859375
6059.823154540627	400.2771962816809	5939.699999999999	6046.4130859375
6142.000531067446	443.23623881188877	5940.549999999998	6046.4130859375
