vhel	wav	cont	flux
-394.0392799231444	6496.45	nan	5386.400424853957
-354.86578425829634	6497.299999999999	nan	5432.08497079129
-315.69228859340643	6498.15	nan	5440.947424322889
-276.5187929285165	6499.0	nan	5465.327668613914
-237.34529726366847	6499.849999999999	nan	5441.575677110993
-198.17180159882045	6500.699999999999	nan	5467.087626128518
-158.99830593393054	6501.549999999999	nan	5462.2660647902285
-119.82481026904058	6502.4	nan	5473.404142326075
-80.65131460415064	6503.25	nan	5421.385554965481
-41.477818939260715	6504.1	nan	5421.207647371216
-2.3043232744546027	6504.949999999999	nan	5416.150292087095
36.86917239043534	6505.799999999999	nan	5475.323420074349
76.04266805532527	6506.65	nan	5481.584705257567
115.21616372021522	6507.5	nan	5414.0233669676045
154.38965938506323	6508.349999999999	nan	5422.500265533723
193.56315504995317	6509.2	nan	5479.156664896442
232.7366507148012	6510.049999999999	nan	5495.66224110462
271.91014637964923	6510.899999999999	nan	5510.802973977695
311.08364204453915	6511.749999999999	nan	5492.486457780138
350.2571377094291	6512.599999999999	nan	5470.884227296867
389.43063337431903	6513.45	nan	5465.322889006904
