vhel	wav	cont	flux
-275.90254363366665	9227.499999999998	nan	9218.924982307148
-248.31228927029406	9228.349999999999	nan	22230.948336871905
-220.72203490692152	9229.199999999999	nan	34193.50318471337
-193.13178054354893	9230.05	nan	32512.121726822363
-165.5415261802354	9230.899999999998	nan	18657.18754423213
-137.95127181686286	9231.749999999998	nan	6646.164189667375
-110.36101745349028	9232.599999999999	nan	2903.715498938429
-82.7707630901177	9233.449999999999	nan	2262.3519108280257
-55.180508726804185	9234.299999999997	nan	2112.5714791224345
-27.59025436343161	9235.149999999998	nan	2086.2160297239916
-5.904280038598594e-11	9235.999999999998	nan	2093.63110403397
27.590254363313527	9236.849999999999	nan	2078.9939844302903
55.18050872662705	9237.699999999997	nan	2036.9982307147911
82.77076308999962	9238.549999999997	nan	1975.1484430290163
110.3610174533722	9239.399999999998	nan	1934.5521939136588
137.95127181674476	9240.249999999998	nan	1933.8731422505307
165.54152618011733	9241.099999999999	nan	1925.1250884642604
193.13178054343086	9241.949999999997	nan	1904.992922859165
220.72203490680343	9242.799999999997	nan	1912.9922151450814
248.31228927017597	9243.649999999998	nan	1952.4005661712667
275.90254363354853	9244.499999999998	nan	1996.108457183298
