vhel	wav	cont	flux
-318.28408790427017	7978.8499999999985	3227.52685546875	3119.7232837933475
-286.3806121119705	7979.699999999999	3227.52685546875	3083.945152158528
-254.47713631967082	7980.549999999999	3227.52685546875	3001.7547770700635
-222.57366052737112	7981.4	3227.52685546875	2949.9511677282376
-190.67018473510558	7982.249999999999	3227.52685546875	2953.8128096249116
-158.76670894280588	7983.099999999999	3227.52685546875	2967.378627034678
-126.8632331505062	7983.95	3227.52685546875	2954.062278839349
-94.95975735824065	7984.799999999999	3227.52685546875	2950.187721160651
-63.0562815659751	7985.649999999999	3227.52685546875	2973.8733191790516
-31.15280577367541	7986.499999999999	3227.52685546875	2990.936659589526
0.7506700186242733	7987.349999999999	3227.52685546875	2986.5835102618544
32.65414581092396	7988.2	3227.52685546875	2979.8057324840765
64.5576216031895	7989.049999999999	3227.52685546875	2963.696213729653
96.46109739545506	7989.899999999999	3227.52685546875	2947.530785562633
128.36457318775473	7990.749999999999	3227.52685546875	3026.9539985845718
160.26804898005443	7991.599999999999	3227.52685546875	3290.4529370134464
192.17152477231997	7992.449999999999	3227.52685546875	3478.9907997169144
224.07500056461967	7993.299999999999	3227.52685546875	3411.1917905166315
255.97847635691934	7994.15	3227.52685546875	3172.2710544939846
287.8819521491849	7994.999999999999	3227.52685546875	3038.7866242038217
319.78542794145045	7995.8499999999985	3227.52685546875	3029.4529370134464
