flux	vhel	wav	cont
5826.820707070707	-540.8366157052824	4852.549999999998	6116.6552734375
5814.4531024531025	-488.4180155513923	4853.399999999999	6116.6552734375
5913.617604617604	-435.99941539750216	4854.249999999999	6116.6552734375
6100.645021645022	-383.5808152436121	4855.099999999999	6116.6552734375
6500.202741702742	-331.1622150897781	4855.949999999999	6116.6552734375
7530.903318903319	-278.743614935888	4856.799999999999	6116.6552734375
11588.65873015873	-226.32501478205393	4857.649999999999	6116.6552734375
33810.17893217893	-173.90641462816382	4858.499999999999	6116.6552734375
140473.43145743146	-121.48781447432982	4859.3499999999985	6116.6552734375
411965.0909090909	-69.06921432043971	4860.199999999999	6116.6552734375
667168.8773448773	-16.650614166549595	4861.049999999999	6116.6552734375
668415.9538239539	35.767985987340516	4861.9	6116.6552734375
404936.3116883117	88.18658614123062	4862.75	6116.6552734375
138037.07936507938	140.60518629500856	4863.5999999999985	6116.6552734375
31476.10678210678	193.02378644889868	4864.449999999999	6116.6552734375
10610.030303030304	245.4423866027888	4865.299999999999	6116.6552734375
7348.231601731602	297.8609867566789	4866.15	6116.6552734375
6635.18253968254	350.27958691051293	4866.999999999999	6116.6552734375
6271.036075036075	402.698187064403	4867.849999999999	6116.6552734375
6008.516233766234	455.11678721823705	4868.699999999999	6116.6552734375
5893.919191919192	507.53538737212716	4869.549999999999	6116.6552734375
