vhel	wav	cont	flux
-322.2814312683529	8214.3	2656.82421875	2880.280431705591
-291.2928321079879	8215.149999999998	2656.82421875	3018.795116772824
-260.3042329475566	8215.999999999998	2656.82421875	3315.3736730360934
-229.31563378712534	8216.849999999999	2656.82421875	3486.560863411182
-198.32703462669403	8217.699999999999	2656.82421875	3365.5672328379333
-167.33843546626272	8218.55	2656.82421875	3034.872611464968
-136.34983630583142	8219.4	2656.82421875	2821.5944798301484
-105.36123714540011	8220.25	2656.82421875	2782.18754423213
-74.37263798503513	8221.099999999999	2656.82421875	2802.3375796178343
-43.38403882460383	8221.949999999999	2656.82421875	2943.560686482661
-12.395439664172521	8222.8	2656.82421875	3361.770700636943
18.59315949625878	8223.65	2656.82421875	3655.317409766454
49.58175865662377	8224.499999999998	2656.82421875	3468.025831564048
80.57035781705507	8225.349999999999	2656.82421875	2936.3802193913657
111.55895697748637	8226.199999999999	2656.82421875	2545.2031139419673
142.5475561379177	8227.05	2656.82421875	2402.4113588110404
173.5361552982827	8227.899999999998	2656.82421875	2416.4079971691435
204.52475445871397	8228.749999999998	2656.82421875	2564.0382165605097
235.51335361914528	8229.599999999999	2656.82421875	2692.7662774239207
266.5019527795766	8230.449999999999	2656.82421875	2700.8356334041046
297.4905519399416	8231.299999999997	2656.82421875	2664.943382873319
