wav	cont	flux	vhel
5504.499999999998	4318.0224609375	4305.42144373673	-449.7346393302597
5505.3499999999985	4318.0224609375	4311.435244161359	-403.51040191420407
5506.199999999999	4318.0224609375	4323.210544939844	-357.2861644981484
5507.049999999999	4318.0224609375	4318.398796886058	-311.06192708209284
5507.899999999998	4318.0224609375	4324.963552724699	-264.8376896661361
5508.749999999998	4318.0224609375	4325.626680820948	-218.61345225008046
5509.5999999999985	4318.0224609375	4313.957891012031	-172.3892148340248
5510.449999999999	4318.0224609375	4325.966029723992	-126.16497741796918
5511.299999999998	4318.0224609375	4357.74593064402	-79.94074000196301
5512.149999999999	4318.0224609375	4423.250530785563	-33.71650258590737
5512.999999999998	4318.0224609375	4488.23991507431	12.507734830098807
5513.8499999999985	4318.0224609375	4479.430290162774	58.73197224615444
5514.699999999998	4318.0224609375	4421.909766454352	104.95620966216063
5515.549999999998	4318.0224609375	4608.851026185421	151.18044707821625
5516.399999999999	4318.0224609375	5507.509554140127	197.40468449427192
5517.249999999999	4318.0224609375	6806.909412597311	243.62892191032756
5518.099999999998	4318.0224609375	7283.732484076433	289.85315932628424
5518.949999999998	4318.0224609375	6445.073602264685	336.0773967423399
5519.799999999998	4318.0224609375	5122.701698513801	382.30163415839553
5520.649999999999	4318.0224609375	4470.56263269639	428.5258715744512
5521.499999999999	4318.0224609375	4335.624203821656	474.7501089905068
