flux	vhel	wav	cont
3098.8616418966735	-353.65049857071614	7459.499999999998	3089.730712890625
3094.541755130927	-319.5298488789068	7460.349999999998	3089.730712890625
3094.687898089172	-285.409199187061	7461.199999999998	3089.730712890625
3081.698159943383	-251.2885494952517	7462.049999999997	3089.730712890625
3073.323779193206	-217.16789980340587	7462.899999999998	3089.730712890625
3084.5109695682945	-183.04725011159655	7463.749999999997	3089.730712890625
3099.1089879688607	-148.92660041975077	7464.599999999998	3089.730712890625
3110.277423920736	-114.80595072790493	7465.449999999998	3089.730712890625
3137.2300070771407	-80.68530103605912	7466.299999999998	3089.730712890625
3251.941967445152	-46.5646513442133	7467.149999999999	3089.730712890625
3537.4373673036093	-12.444001652440503	7467.999999999997	3089.730712890625
3736.7045293701344	21.676648039405315	7468.849999999998	3089.730712890625
3640.268931351734	55.79729773125113	7469.699999999998	3089.730712890625
3331.6985138004247	89.91794742309695	7470.549999999998	3089.730712890625
3164.505661712668	124.03859711490625	7471.399999999998	3089.730712890625
3143.497169143666	158.15924680671554	7472.249999999997	3089.730712890625
3131.903397027601	192.27989649856138	7473.099999999998	3089.730712890625
3113.7232837933475	226.4005461904072	7473.949999999998	3089.730712890625
3087.6383581033265	260.5211958822165	7474.799999999997	3089.730712890625
3072.605449398443	294.6418455740623	7475.649999999998	3089.730712890625
3079.100141542817	328.7624952659081	7476.499999999998	3089.730712890625
