wav	cont	flux	vhel
4693.599999999999	7994.68408203125	8049.556870818322	-511.38448304204314
4694.449999999999	7994.68408203125	8011.582089552238	-457.1853794777745
4695.299999999999	7994.68408203125	7994.841996911991	-402.98627591344797
4696.15	7994.68408203125	8074.972722593927	-348.7871723491215
4696.999999999999	7994.68408203125	7985.004632012352	-294.58806878485285
4697.849999999999	7994.68408203125	7950.481729284611	-240.3889652205263
4698.699999999999	7994.68408203125	8043.774060730829	-186.18986165625773
4699.549999999999	7994.68408203125	8179.826556870818	-131.99075809193116
4700.399999999999	7994.68408203125	8766.530108080287	-77.79165452766259
4701.249999999999	7994.68408203125	9464.897581060217	-23.592550963336027
4702.099999999999	7994.68408203125	9471.23211528564	30.606552600990536
4702.949999999999	7994.68408203125	8933.844570252188	84.80565616525911
4703.799999999999	7994.68408203125	8360.489963973238	139.0047597295857
4704.65	7994.68408203125	8009.858980957282	193.20386329391224
4705.499999999999	7994.68408203125	7959.701492537313	247.4029668581808
4706.349999999999	7994.68408203125	7986.664436438497	301.6020704225074
4707.199999999999	7994.68408203125	7878.727740607308	355.80117398677595
4708.049999999999	7994.68408203125	7894.329387545034	410.0002775511025
4708.899999999999	7994.68408203125	8003.440041173443	464.19938111537107
4709.749999999999	7994.68408203125	8050.018013381369	518.3984846796976
