flux	vhel	wav	cont
8705.056098816263	-559.9266620726241	4649.399999999999	8117.7236328125
8564.211013896038	-505.2211835942512	4650.249999999999	8117.7236328125
8375.728255275348	-450.51570511587823	4651.099999999999	8117.7236328125
8125.4565105506945	-395.8102266375053	4651.95	8117.7236328125
7975.926402470406	-341.1047481591909	4652.799999999999	8117.7236328125
8051.275862068966	-286.39926968081795	4653.65	8117.7236328125
8034.304168811117	-231.6937912025035	4654.499999999999	8117.7236328125
8228.057128152343	-176.98831272413054	4655.349999999999	8117.7236328125
9229.59855892949	-122.28283424581615	4656.199999999999	8117.7236328125
11246.552753474009	-67.5773557674432	4657.049999999999	8117.7236328125
13191.025218733917	-12.871877289128783	4657.899999999999	8117.7236328125
13292.431291816778	41.83360118924416	4658.749999999999	8117.7236328125
11309.603705609881	96.53907966761712	4659.599999999999	8117.7236328125
9380.851260936695	151.24455814593153	4660.449999999999	8117.7236328125
8681.146680391148	205.9500366243045	4661.299999999999	8117.7236328125
8352.937210499227	260.65551510267744	4662.15	8117.7236328125
8197.41224909933	315.3609935809919	4662.999999999999	8117.7236328125
8155.433350488935	370.0664720593648	4663.849999999999	8117.7236328125
8015.915594441585	424.7719505376792	4664.699999999999	8117.7236328125
8062.717961914565	479.47742901605216	4665.549999999999	8117.7236328125
8157.144621718991	534.1829074943665	4666.399999999999	8117.7236328125
