wav	cont	flux	vhel
5113.499999999999	8125.220703125	8231.265533722782	-486.98963465334305
5114.349999999999	8125.220703125	8188.936802973978	-437.2370878437892
5115.199999999999	8125.220703125	8167.134891131173	-387.4845410342886
5116.049999999999	8125.220703125	8167.950079660117	-337.73199422473476
5116.9	8125.220703125	8180.8470525756775	-287.9794474151809
5117.749999999999	8125.220703125	8172.832713754647	-238.22690060568027
5118.5999999999985	8125.220703125	8164.826872012745	-188.47435379617966
5119.449999999999	8125.220703125	8152.307488050982	-138.72180698662584
5120.299999999999	8125.220703125	8167.418481147106	-88.969260177072
5121.15	8125.220703125	8187.8151885289435	-39.216713367518146
5121.999999999999	8125.220703125	8199.155602761552	10.535833441982458
5122.8499999999985	8125.220703125	8166.0254912373875	60.28838025148307
5123.699999999999	8125.220703125	8125.514073287308	110.04092706103691
5124.549999999999	8125.220703125	8103.261816250664	159.79347387059076
5125.399999999999	8125.220703125	8090.640467339352	209.54602068009137
5126.249999999999	8125.220703125	8086.563993627191	259.2985674896452
5127.099999999999	8125.220703125	8062.720127456187	309.05111429919907
5127.95	8125.220703125	8059.983536909187	358.80366110875286
5128.799999999998	8125.220703125	8058.256505576208	408.55620791820024
5129.649999999999	8125.220703125	8064.535847052575	458.3087547277541
5130.499999999999	8125.220703125	8070.584705257567	508.06130153730794
