wav	cont	flux	vhel
5076.0999999999985	6805.33154296875	6836.698919197118	-511.1736835413533
5076.949999999999	6805.33154296875	6833.390118373649	-461.05861652748456
5077.799999999999	6805.33154296875	6849.87802367473	-410.9435495136159
5078.65	6805.33154296875	6785.841996911991	-360.8284824997472
5079.499999999999	6805.33154296875	6769.140504374678	-310.71341548593216
5080.3499999999985	6805.33154296875	6795.858980957282	-260.5983484721171
5081.199999999999	6805.33154296875	6754.475553268142	-210.48328145824843
5082.049999999999	6805.33154296875	6774.914050437468	-160.36821444437976
5082.899999999999	6805.33154296875	6823.427174472466	-110.25314743056471
5083.749999999999	6805.33154296875	6846.361296963459	-60.138080416696035
5084.599999999999	6805.33154296875	6920.569222851261	-10.023013402827358
5085.45	6805.33154296875	6954.251158003088	40.092053611041315
5086.299999999998	6805.33154296875	6878.253216675244	90.20712062480274
5087.149999999999	6805.33154296875	6820.846628924343	140.3221876386714
5087.999999999999	6805.33154296875	6815.923314462172	190.4372546525401
5088.849999999999	6805.33154296875	6783.536798764797	240.5523216664088
5089.7	6805.33154296875	6796.833762223366	290.66738868027744
5090.549999999999	6805.33154296875	6814.162120432321	340.7824556940925
5091.399999999999	6805.33154296875	6777.533196088523	390.89752270790757
5092.249999999999	6805.33154296875	6783.972207925888	441.0125897217763
5093.099999999999	6805.33154296875	6805.867215645909	491.12765673564485
