vhel	wav	cont	flux
-292.74885012422465	8491.399999999998	nan	1904.3495670995671
-262.76854619583787	8492.249999999998	nan	1983.536075036075
-232.7882422674511	8493.099999999999	nan	1961.688852813853
-202.80793833906435	8493.949999999999	nan	1882.1228354978355
-172.82763441067758	8494.8	nan	1826.204725829726
-142.8473304822908	8495.65	nan	1809.4904401154402
-112.86702655396817	8496.499999999998	nan	1813.9908008658008
-82.88672262558141	8497.349999999999	nan	1853.6017316017317
-52.90641869719464	8498.199999999999	nan	1920.274531024531
-22.926114768807867	8499.05	nan	2086.825036075036
7.054189159578903	8499.9	nan	2362.2871572871572
37.03449308796567	8500.75	nan	3081.9159451659452
67.01479701628828	8501.599999999999	nan	5366.31277056277
96.99510094467506	8502.449999999999	nan	8159.504329004329
126.97540487306183	8503.3	nan	8454.626262626263
156.9557088014486	8504.15	nan	5848.782828282829
186.93601272977122	8504.999999999998	nan	3041.8950216450216
216.91631665815797	8505.849999999999	nan	2008.5137085137085
246.89662058654474	8506.699999999999	nan	1799.0595238095239
276.87692451486737	8507.549999999997	nan	1774.0106421356422
306.85722844325414	8508.399999999998	nan	1785.3529942279943
