flux	vhel	wav	cont
3274.9083694083693	-348.7745578838368	7151.799999999997	3198.527099609375
3243.151515151515	-313.1853172834414	7152.649999999998	3198.527099609375
3289.495670995671	-277.59607668304596	7153.499999999998	3198.527099609375
3507.688311688312	-242.00683608268866	7154.349999999998	3198.527099609375
3793.5670995670994	-206.41759548233136	7155.199999999997	3198.527099609375
3822.448051948052	-170.82835488193595	7156.049999999997	3198.527099609375
3564.248196248196	-135.23911428154057	7156.899999999998	3198.527099609375
3339.8881673881674	-99.64987368114518	7157.749999999998	3198.527099609375
3275.5916305916307	-64.06063308074978	7158.5999999999985	3198.527099609375
3361.2590187590185	-28.471392480392474	7159.449999999998	3198.527099609375
3459.9628427128428	7.117848119964838	7160.299999999997	3198.527099609375
3484.7380952380954	42.707088720360225	7161.149999999998	3198.527099609375
3380.616883116883	78.29632932075562	7161.999999999998	3198.527099609375
3277.839105339105	113.88556992111292	7162.849999999998	3198.527099609375
3196.0194805194806	149.47481052150832	7163.699999999998	3198.527099609375
3184.2395382395384	185.0640511219037	7164.549999999998	3198.527099609375
3177.689033189033	220.65329172226103	7165.399999999998	3198.527099609375
3184.0382395382394	256.24253232261833	7166.249999999997	3198.527099609375
3183.1753246753246	291.8317729230137	7167.099999999998	3198.527099609375
3205.349567099567	327.4210135234091	7167.949999999998	3198.527099609375
3216.3603896103896	363.01025412380454	7168.799999999998	3198.527099609375
