flux	vhel	wav	cont
3227.3344155844156	-311.8311342748947	7808.0	3141.5703125
3171.65367965368	-279.2288631637647	7808.849999999999	3141.5703125
3089.845238095238	-246.62659205263472	7809.699999999999	3141.5703125
3077.4462481962482	-214.02432094146985	7810.549999999999	3141.5703125
3107.791847041847	-181.42204983030499	7811.4	3141.5703125
3116.993867243867	-148.819778719175	7812.249999999999	3141.5703125
3102.2867965367964	-116.21750760801014	7813.099999999999	3141.5703125
3125.311688311688	-83.61523649684527	7813.95	3141.5703125
3326.914862914863	-51.01296538571528	7814.799999999999	3141.5703125
3739.027056277056	-18.410694274585307	7815.649999999999	3141.5703125
3961.8899711399713	14.191576836579562	7816.499999999999	3141.5703125
3755.339466089466	46.793847947744425	7817.349999999999	3141.5703125
3328.1136363636365	79.39611905890929	7818.2	3141.5703125
3216.788961038961	111.99839017003929	7819.049999999999	3141.5703125
3434.9880952380954	144.60066128116927	7819.899999999999	3141.5703125
3565.4025974025976	177.20293239233413	7820.749999999999	3141.5703125
3463.0800865800866	209.80520350349897	7821.599999999999	3141.5703125
3219.4888167388167	242.40747461462897	7822.449999999999	3141.5703125
3074.1096681096683	275.00974572579383	7823.299999999999	3141.5703125
3058.883116883117	307.61201683695873	7824.15	3141.5703125
