wav	cont	flux	vhel
5702.549999999999	6445.03564453125	6446.477960701009	-446.71809043861174
5703.399999999998	6445.03564453125	6448.280934678704	-402.09877470745784
5704.249999999998	6445.03564453125	6443.508762612852	-357.47945897620843
5705.0999999999985	6445.03564453125	6439.409984067976	-312.8601432449591
5705.949999999999	6445.03564453125	6427.915560276155	-268.2408275137097
5706.799999999998	6445.03564453125	6417.123738714817	-223.62151178250807
5707.649999999999	6445.03564453125	6403.771640998407	-179.0021960512587
5708.499999999999	6445.03564453125	6403.125331917154	-134.38288032000935
5709.349999999998	6445.03564453125	6451.661178969729	-89.76356458885544
5710.199999999998	6445.03564453125	6478.16409984068	-45.14424885760608
5711.049999999998	6445.03564453125	6491.440254912374	-0.5249331263567109
5711.899999999999	6445.03564453125	6490.183749336165	44.09438260489266
5712.749999999999	6445.03564453125	6466.044078597982	88.71369833614203
5713.5999999999985	6445.03564453125	6458.08019118428	133.33301406734367
5714.449999999998	6445.03564453125	6483.70419543282	177.9523297985453
5715.299999999998	6445.03564453125	6465.994689325545	222.57164552979467
5716.149999999999	6445.03564453125	6447.327137546468	267.19096126104404
5716.999999999998	6445.03564453125	6462.1200212426975	311.81027699224563
5717.8499999999985	6445.03564453125	6448.7185342538505	356.42959272349503
5718.699999999999	6445.03564453125	6439.402018056293	401.0489084547444
5719.549999999998	6445.03564453125	6447.194901752522	445.6682241859461
