wav	cont	flux	vhel
5919.299999999998	6033.8974609375	6036.399362719066	-430.8888836301378
5920.149999999999	6033.8974609375	6035.514073287308	-387.9011428923778
5920.999999999999	6033.8974609375	6025.888475836431	-344.9134021546176
5921.849999999999	6033.8974609375	6033.891131173659	-301.9256614168575
5922.699999999999	6033.8974609375	6037.734997344663	-258.9379206791434
5923.549999999999	6033.8974609375	6022.187466808285	-215.95017994138334
5924.399999999999	6033.8974609375	6048.077535847053	-172.96243920366922
5925.249999999999	6033.8974609375	6049.426447158789	-129.9746984659091
5926.0999999999985	6033.8974609375	6043.242166755178	-86.98695772819502
5926.949999999999	6033.8974609375	6091.033457249071	-43.999216990434924
5927.799999999999	6033.8974609375	6122.91980881572	-1.0114762526748242
5928.65	6033.8974609375	6088.897503983006	41.976264485085274
5929.499999999998	6033.8974609375	6054.531067445566	84.96400522275337
5930.3499999999985	6033.8974609375	6085.70897503983	127.95174596051348
5931.199999999999	6033.8974609375	6148.622942113649	170.93948669827358
5932.049999999999	6033.8974609375	6203.407859798194	213.92722743603366
5932.9	6033.8974609375	6192.771640998407	256.91496817379374
5933.749999999999	6033.8974609375	6079.563462559745	299.9027089115079
5934.5999999999985	6033.8974609375	6013.542219861923	342.890449649222
5935.449999999999	6033.8974609375	6017.746680828465	385.87819038698206
5936.299999999999	6033.8974609375	6002.27668613914	428.8659311247422
