vhel	wav	cont	flux
-286.13383789485033	8415.75	2364.107666015625	2708.049963924964
-255.88336995826077	8416.599999999999	2364.107666015625	1943.0838744588746
-225.63290202160653	8417.449999999999	2364.107666015625	1820.9244227994227
-195.38243408495222	8418.3	2364.107666015625	1830.1738816738816
-165.13196614836266	8419.149999999998	2364.107666015625	1837.7465728715729
-134.88149821170836	8419.999999999998	2364.107666015625	1834.7146464646464
-104.63103027505409	8420.849999999999	2364.107666015625	1886.3524531024532
-74.3805623383998	8421.699999999999	2364.107666015625	1964.8318903318902
-44.13009440181025	8422.549999999997	2364.107666015625	1979.2781385281385
-13.879626465155958	8423.399999999998	2364.107666015625	1955.3217893217893
16.370841471498327	8424.249999999998	2364.107666015625	1919.4114357864357
46.62130940815262	8425.099999999999	2364.107666015625	1878.3506493506493
76.8717773448069	8425.949999999999	2364.107666015625	1856.186507936508
107.12224528146119	8426.8	2364.107666015625	1871.748015873016
137.37271321805076	8427.649999999998	2364.107666015625	2026.853354978355
167.62318115470504	8428.499999999998	2364.107666015625	2478.0753968253966
197.87364909135934	8429.349999999999	2364.107666015625	2800.6796536796537
228.1241170280136	8430.199999999999	2364.107666015625	2624.1987734487734
258.3745849646679	8431.05	2364.107666015625	2135.9505772005773
288.6250529013222	8431.9	2364.107666015625	1895.5999278499278
